time_s,label,amp_mean,amp_std,amp_max,phase_std,i_mean,q_mean
0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0.1,1,0.38557906011025267,0.2992875183973194,1.3208842644622294,-0.04065469049704057,-21.70331253290351,31.582946231838015
0.2,1,0.5881194513093035,0.4730490168560859,1.9491549726040347,-0.058021518736312894,-31.198448965020383,47.69665704347221
0.3,1,0.6293209822135424,0.5241875045325255,1.908886855454476,-0.05163145769564664,-27.918715624819782,47.804432882453185
0.4,1,0.6045091240324538,0.5210976969212968,1.6345616077104381,-0.03713739655665324,-19.933661410940687,41.74106445753211
0.5,1,0.48809700522785704,0.4898845964884977,1.3266316589238798,-0.02688942898736285,-14.541143233782389,37.702153773144126
0.6000000000000001,1,0.23744613199277964,0.4308112029301725,0.9041432280921171,-0.020706759546134212,-12.743209573916033,36.794073750104005
0.7000000000000001,1,0.08353241925324895,0.4221969433792996,0.5646026344270467,-0.013794618787054874,-11.194829904602198,37.12331614271092
0.8,1,0.41208523713864764,0.5775720225753513,0.8667176081835137,-0.00709384512671099,-7.0661176570297926,37.92690240466668
0.9,1,1.0859219907575834,0.8110024423611293,1.807826156154995,-0.006107117945163887,-1.2169444813822823,37.98592951842482
1.0,1,1.173014382789713,0.7703969107979098,2.2044874913264962,-0.01167717101410956,2.338211030417881,33.343923104410734
1.1,1,0.019346396303262736,0.24319148167849036,0.9822988430112432,-0.017638513789270144,0.5801302713879357,21.003373721658726
1.2000000000000002,1,-1.4135440037104594,-0.38915751337050786,-0.8420388503249612,-0.020003287648584334,-4.579050410686447,5.503004944603299
1.3,1,-1.200850491206932,-0.4172079756676901,-0.7356725294045106,-0.02334001353577067,-7.582580946349335,-2.1808799095778397
1.4,1,1.2100173261108438,0.377178958014845,2.2591990864655074,-0.032936197230900716,-4.487361937768289,4.160380628132765
1.5,1,4.1735847863175906,1.4485488734277823,6.178848371455302,-0.04420527827164475,4.238455041938066,17.864687355560996
1.6,1,5.730154952031906,2.1052850241844876,8.406896152180636,-0.04558197461773486,14.949319132282866,26.534059819872894
1.7000000000000002,1,5.455032650041527,2.0845894106953047,8.107897832606497,-0.030470869176647708,22.10756227159196,25.774377847280054
1.8,1,4.103841080956226,1.4953645617994447,6.037413138263815,-0.00350573246126748,19.692293342382555,20.88159572931112
1.9,1,2.4021634158668803,0.65798156318961,3.395638540930065,0.02196609181129275,6.205120813600415,15.733801302277714
2.0,1,0.8098823918808584,0.1635966420068815,1.5959397315191026,0.030517254083091805,-10.872848490808797,6.998720846565113
2.1,1,-0.18669098569356635,0.5848370549838204,1.890030023944533,0.014485695909918772,-19.92287758490622,-7.4308374061867255
2.2,1,-0.3083480872155455,1.7375139871079597,4.097607366963452,-0.0160517606188946,-16.243958544842624,-19.64988047050968
2.3000000000000003,1,0.14057131385682098,2.5854387546469777,6.32032332564512,-0.03461716955240696,-5.65057778760445,-18.320697777667267
2.4000000000000004,1,0.5858982089315248,2.3271510900281545,6.805862634786195,-0.01793274866011005,3.1780561044685323,-4.064724952069607
2.5,1,0.8553895748197462,1.3505982640028584,5.7791318811445365,0.02967121977841719,6.475075287678754,7.633745758115047
2.6,1,1.2412937733405194,0.7313968300325371,4.8887624781779735,0.0732570900676135,4.7511676129125515,2.9702224344121246
2.7,1,1.8476660844784725,0.9769892419159909,5.164566798806511,0.07549553077238155,-1.2677414901555828,-13.289340749036532
2.8000000000000003,1,2.1392062775038703,1.587163192802917,5.939806376862705,0.031425874050215186,-9.825543603576843,-22.763943612687964
2.9000000000000004,1,1.4301292203119047,1.7294418357027403,5.659820014525849,-0.027757078689301995,-15.061370091497118,-15.131990704955971
3.0,1,-0.1444483319230443,1.0962516355236538,3.5670088237395134,-0.0663184384349144,-10.742626347530221,1.2283991489012598
3.1,1,-1.4517015117549334,0.1181711710482567,0.5670851385825912,-0.07296142699678114,1.0679921993476587,11.88203308145182
3.2,1,-1.4659057954056678,-0.5052298001080295,-1.5539882119072246,-0.05749593676967821,9.30533325777012,12.487415409046118
3.3000000000000003,1,-0.39866429752975563,-0.4116712735624173,-1.6167235156117101,-0.031677454948578876,4.941672710339713,8.24860349248424
3.4000000000000004,1,0.6703254330282498,0.21823537746860566,0.2633679086764147,-0.0032972839950685395,-8.918204089944519,3.933890585863009
3.5,1,1.1826224741070845,0.9125035085675606,2.9655309778727386,0.01884002096461676,-20.15461289653799,0.3872300492544759
3.6,1,1.5664750794587192,1.2737257014444108,4.96674198435251,0.02761789820043148,-20.41425059458942,-2.8655298087474046
3.7,1,2.2291746387429114,1.1759600785614346,5.170429363220251,0.02567741117941097,-13.040218621815786,-5.964037900071318
3.8,1,2.66926135402543,0.7700849716608058,3.7747132136614994,0.021671043852472205,-7.505358857735025,-7.813636628584
3.9,1,2.058667261516568,0.35853656464175643,2.129178404208666,0.016088734723823717,-7.608634030513269,-5.730083076665538
4.0,1,0.560171328364909,0.18858306125699187,1.3865801775088542,-0.0007280700756796266,-7.827248006204781,1.0838652434009823
4.1000000000000005,1,-0.4698075817968004,0.27364086612001515,1.4785065957573877,-0.028944406811055395,-1.4660069803145204,7.4809094128687565
4.2,1,-0.012059197309213232,0.35587040692375815,1.4106057850905245,-0.04258459592520564,10.063472734752365,6.515902643938975
4.3,1,1.1247641274952755,0.09396932309767969,0.34121318694987224,-0.007657180814118869,17.90093676108394,-0.46349307744488244
4.4,1,1.1625515750946107,-0.49103429492889816,-1.1950099860116765,0.07311781067728237,15.457793584589304,-3.1820274640045607
4.5,1,-0.13302574993893046,-0.714402806743438,-1.0316935114654413,0.14317887420253556,5.663899623152445,4.0593802268383214
