time_s,label,amp_mean,amp_std,amp_max,phase_std,i_mean,q_mean
0.0,0,30.99,10.82,48.92,0.113,0.0,-21.87
0.1,0,31.01453167185877,10.83634994807892,49.05423156801661,0.11347159916926272,1.049110072689512,-21.888031152647972
0.2,0,31.037836760124605,10.851882398753894,49.181751557632396,0.1139871157840083,2.0457646417445483,-21.92400809968847
0.3,0,31.059976593977147,10.86663822689512,49.302895547767385,0.11454435397196261,2.992586482346833,-21.977033551401863
0.4,0,31.07779032917964,10.879513999870197,49.41247870392003,0.1151412276544652,3.8636664001817236,-22.04625508255451
0.5,0,31.09149427066458,10.890603720437435,49.511079067789446,0.11577575505678867,4.6627914913875905,-22.130862889174445
0.6000000000000001,0,31.10129390811785,10.899996691217224,49.5992457789898,0.11644605349294196,5.393559497295884,-22.23008765748831
0.7000000000000001,0,31.107384456741034,10.907777749698937,49.67750052015453,0.11715033441123358,6.059388272171484,-22.3431985394114
0.8,0,31.10995137097563,10.91402749149748,49.74633888978543,0.11788689868755663,6.663524777566025,-22.46950122926326
0.9,0,31.112389939498495,10.918822482447007,49.81173534093478,0.11865413215400952,7.209053626953558,-22.589488784622525
1.0,0,31.111487472637794,10.922235460089974,49.873861969526665,0.11938300394713977,7.698905203134437,-22.703476962213827
1.1,0,31.107411022162704,10.858378404066606,49.92737863221336,0.12014292955455952,7.643753046425987,-22.648510661272944
1.2000000000000002,0,31.100726745564373,10.797714200844407,49.97271582729013,0.12334957618027982,7.591358497552959,-21.645895473036884
1.3,0,31.094376682795957,10.740083207783318,50.03933602721103,0.12722000586799787,7.541583676123583,-20.395679130757586
1.4,0,31.088344123165964,10.754307805564085,50.10262521713588,0.1344967414236546,6.884756126304331,-19.207973605592255
1.5,0,31.116273322236424,10.773485661473245,50.162749947564485,0.14603421372066358,6.260769953976041,-18.231614140998914
1.6,0,31.17646619207231,10.797369112604375,50.247101556940066,0.16521921327428182,5.6679830902641655,-17.30407264963524
1.7000000000000002,0,31.260798796447187,10.825722879196377,50.354468701315284,0.19166936372167886,4.425750602417622,-16.527924572709033
1.8,0,31.34091477060332,10.852658957458779,50.45646748847174,0.2250214075181657,2.702610025701759,-15.790583899629135
1.9,0,31.417024946051644,10.878248231808062,50.55336633627037,0.2567058491248282,1.065626477821689,-15.090110260203234
2.0,0,31.48556617186734,10.902957684016942,50.647923825908464,0.28680606865115754,-0.48950789266437744,-14.063549191637517
2.1,0,31.546916895532036,10.926431663615377,50.71463874572415,0.2963141523153738,-1.9100755087838466,-12.883092930212323
2.2,0,31.565329115271563,10.95567459656364,50.75024014177128,0.2888371543770244,-0.586889705694885,-11.76165948185839
2.3000000000000003,0,31.437313811581717,10.994400083325319,50.67504610703294,0.2815151123263759,0.6701368072396287,-10.696297705922152
2.4000000000000004,0,31.170192360633965,11.042133996209744,50.44370393993014,0.27434027836904323,1.8643119945274165,-9.821876829842635
2.5,0,30.878819106238627,11.087481213449948,50.06402104708109,0.26752418610957723,2.8867968556305383,-9.128849808627
2.6,0,30.602014514563056,11.130561069828142,49.7033222988745,0.2610488984630845,3.7461759068582277,-8.608146949532056
2.7,0,30.339050152471263,11.09546582027978,49.36065848807823,0.25574645353993025,4.12795802060623,-8.113479233391859
2.8000000000000003,0,30.471266319546494,11.062125333208835,49.812871346806844,0.25191395014004214,2.935634818371099,-7.643544903058672
2.9000000000000004,0,30.596871678267963,11.030451870491436,50.24247356259903,0.2485000708148582,1.8029277762477245,-7.171221874773206
3.0,0,30.733051699504777,11.044783028335978,50.65059566760161,0.24623470582833215,0.7268560862305187,-6.722514997902014
3.1,0,30.845567789228333,11.069861473485702,50.87903455892032,0.24528742836824083,-0.13107466988823613,-6.296243464874381
3.2,0,30.946137039251894,11.093685996377939,50.95939613569533,0.24462842175669572,0.800037003520339,-6.4595761414160675
