Sample,Method,Dataset,Window,Signal,Median,STD,RMS,IQR,Skewness,Kurtosis,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,MotionDuration,FFTEnergy,SpectralCentroid,Bandwidth,SpectralEntropy
moving_average_static_003,moving_average,static,3,phase_std,0.16183804818227265,0.14006752279754114,0.2279262230893584,0.18993663910192843,0.5055198327166868,-0.7429333441346233,13.299292971975673,5,0.37768000144687547,0.2078465694777524,41.015625,105,642.8702424283556,0.48642059331131454,0.8130529258353371,4.590161346974487
moving_average_static_003,moving_average,static,3,i_mean,0.1298825944719142,0.11498994235202917,0.1838809005445891,0.20389628367666948,0.3184443054061234,-1.0927655286952491,8.655919509782802,6,0.2540172518073594,0.1643331979752012,47.65625,122,433.2792861434565,0.5478127650816401,0.8630234103697619,4.828187954287185
moving_average_static_003,moving_average,static,3,q_mean,0.14873131581868637,0.07751957019931396,0.16898586613298472,0.10254025569362157,0.0575584175241719,-0.599367605166508,7.310393075895048,11,0.2063807665830135,0.07969004728551878,49.609375,127,196.91068319495903,0.6704656239750593,0.9735164170501446,5.034947224269336
moving_average_static_004,moving_average,static,4,amp_mean,0.24196864354891515,0.15163434052513894,0.27445530894028064,0.21832869221373935,0.4954230533628322,-0.23883173553358628,19.28338345100925,9,0.3515821467329052,0.06252478898282193,51.953125,133,753.4331585434261,0.43389423972280033,0.7582734869129818,4.245762238788076
moving_average_static_004,moving_average,static,4,amp_std,0.18306597290747134,0.1581945828911873,0.2491637125961642,0.315553152982725,0.32548159604215665,-0.8976100344566325,15.893134252724202,8,0.3745263448906132,0.14848362957353922,48.4375,124,820.0341265697377,0.5318797987158707,0.903381041486535,4.5718194352385755
moving_average_static_004,moving_average,static,4,amp_max,0.29462189250865534,0.25066546174304133,0.41123838525988815,0.2669096274104946,1.0662108686020244,0.6793759399958659,43.293954434857014,9,0.5232670410601875,0.21033444083411532,40.625,104,2058.9091658819134,0.5180107358339722,0.8636015346116068,4.689063711041417
moving_average_static_004,moving_average,static,4,phase_std,0.14601120217634267,0.16278493379194184,0.2588206296647645,0.3232953639332098,0.2893279060396675,-1.4791468055363939,17.14895829505668,6,0.4362618233868547,0.05426663703828285,44.53125,114,868.3163316854823,0.3869557900199772,0.7111145493555099,4.089580011339374
moving_average_static_004,moving_average,static,4,i_mean,0.1523555478391455,0.10932306799758378,0.1835588298473789,0.18650878238758223,0.25416230433035564,-0.8576926379047682,8.625624067824383,7,0.24267259531789082,0.14225944721677272,52.734375,135,391.62778429020415,0.3839670562515592,0.5890986051793642,4.385832183628248
moving_average_static_004,moving_average,static,4,q_mean,0.15297842790643174,0.13009489567757476,0.21778575972608727,0.1757243355775183,0.6947003567777819,-0.08200656620379876,12.142243107704068,7,0.3056652006402903,0.11432013223385404,39.0625,100,554.5879679331713,0.3416474078642615,0.5275121104185139,4.233953717562368
moving_average_static_005,moving_average,static,5,amp_mean,0.273581557300902,0.1804317237180682,0.3427373788235776,0.17177930504660377,0.8750651872033369,0.5398726857951885,30.072041175771272,9,0.45921976830111244,0.10702714520546933,42.578125,109,1066.716835711526,1.036081019345981,1.2666857491294954,5.810646398925776
moving_average_static_005,moving_average,static,5,amp_std,0.10734551355176855,0.10272711045537253,0.1542705584174483,0.17069303471344144,0.7167625462735859,-0.09063430587734711,6.09264772977442,9,0.2158211693477074,0.11092105931330748,47.265625,121,345.790636816975,0.7530130806411282,1.0908535193618498,5.168459923870714
moving_average_static_005,moving_average,static,5,amp_max,0.2539584323312472,0.12996684061163252,0.283573629038058,0.16370835708266193,0.4148224605264138,-0.18566827181443024,20.585984789968418,8,0.37978626125773984,0.16364004516857128,50.390625,129,553.494683142784,0.5394057314752664,0.8565575600445493,4.756026932644456
moving_average_static_005,moving_average,static,5,phase_std,0.2337766653134025,0.1640980426484469,0.270437233471823,0.307242106799681,0.26987151877052307,-1.1152052544975517,18.72289209546069,8,0.38361187957575327,0.13186849157362296,51.5625,132,882.3780284482091,0.5525595700016278,0.9216893648473898,4.69645817640947
moving_average_static_005,moving_average,static,5,i_mean,0.13407451946381654,0.10214927823870651,0.1771988744691172,0.1195846989882257,0.8419700889715261,0.2691083233371181,8.03825692495922,7,0.23943381200305472,0.15531397494498736,42.96875,110,341.91474700019677,0.5842872077765731,0.8703907517670626,4.91651153013089
moving_average_static_005,moving_average,static,5,q_mean,0.1882501291336537,0.14890270478657516,0.2280028516980889,0.29960625897927845,0.3285662752171947,-0.9789943692623169,13.308236897909943,8,0.32029851866466563,0.15959155619371207,53.125,136,726.5311457684861,0.4244562280106993,0.7250924726154415,4.3246511913821
moving_average_static_006,moving_average,static,6,amp_mean,0.24776112409060375,0.20112135137048676,0.36939717967297403,0.28426418380357366,0.6697477698897913,-0.4456542573397959,34.93229474568895,7,0.5989379961312142,0.2205339842535056,35.15625,90,1325.454593472886,0.5213793573807939,0.8156661046239942,4.802912889432697
moving_average_static_006,moving_average,static,6,amp_std,0.17942035368742326,0.16082943024245325,0.25402629198121973,0.15789473518574582,1.4544014686250977,2.0064810537007975,16.519515396538342,7,0.30493619113276227,0.16623976339502633,44.53125,114,847.5747159245723,0.622579676762206,0.9832427962851266,4.854216150752002
moving_average_static_006,moving_average,static,6,amp_max,0.2746358597711751,0.1655763934716555,0.322348814889692,0.24627274896364482,0.2516200523136985,-0.9248552976211943,26.60064216596197,8,0.429761074642556,0.1516792254861145,49.609375,127,898.3222681382566,0.8835922355429277,1.2069616696566559,5.494319756280301
moving_average_static_006,moving_average,static,6,phase_std,0.21073921981417615,0.14549016617363286,0.2546537982514534,0.22139149846507122,0.44348757257256244,-0.5512637969454457,16.601230582756337,7,0.3613661606560875,0.1360328897697438,50.390625,129,693.6129780464626,0.3296284707469347,0.45732103083339354,4.131993058185782
moving_average_static_006,moving_average,static,6,i_mean,0.13389550360204686,0.10865322755204243,0.1842457862244531,0.14558356790939753,0.5725397035582875,-0.3555124389354223,8.690306493815518,6,0.2590967034203577,0.17877474719319467,44.921875,115,386.83892310800354,0.6753833201046966,1.0115212118983838,5.150647079307285
