Feature,Background STD,Motion STD,Background Energy,Motion Energy,Correlation
amp_mean,1.1847672399587144,1.8361330181779665,2536262.0489332695,9019.685183119553,0.4445061632530428
amp_std,0.6346111758509033,1.053946714751623,323526.9960726135,2971.6493910354443,0.48357670173976186
amp_max,2.0061060254666216,3.5630988446276746,6664231.692066442,33967.32881924119,0.398057917551581
phase_std,0.15575743043851456,0.1962672633727516,209.57740478538716,102.93485060653268,0.6264102719175958
i_mean,4.9353617009756725,11.099529221203541,65202.62231162268,329210.53578721697,0.4490283059296688
q_mean,4.704638325951884,11.19617157297753,59990.075690549915,334968.9229530752,0.4299830816596299
