time_ms;amp_mean;amp_std;amp_max;phase_std;i_mean;q_mean;label
17181;36.73;12.55;57.58;0.130;5.93;-35.92;0
17195;36.50;12.56;58.24;3.023;-36.09;-1.62;0
17203;35.90;12.61;57.69;0.157;-15.75;31.78;0
17208;36.74;12.59;60.11;0.143;-30.70;-19.48;0
17211;29.96;10.69;48.37;0.162;-9.74;27.93;0
17224;36.36;12.93;60.93;0.150;-7.73;35.10;0
17242;36.07;12.52;57.31;0.301;31.29;-14.76;0
18215;33.62;20.15;63.25;0.142;-21.97;25.00;0
18252;34.56;11.56;53.71;2.085;-32.86;-9.11;0
18266;34.48;11.39;52.84;0.323;-25.45;-20.79;0
18269;34.38;11.58;54.15;2.099;-33.65;5.07;0
18272;36.73;12.61;57.31;0.178;31.57;17.69;0
18323;35.05;20.53;65.30;0.217;-28.30;-19.45;0
18327;33.52;11.36;53.08;0.124;26.60;19.99;0
18344;21.43;7.17;33.24;0.189;0.68;-21.04;0
18348;34.19;11.74;53.15;0.160;-20.26;27.03;0
18352;34.46;11.67;54.41;0.135;14.84;-30.76;0
18356;34.14;11.72;53.04;0.123;-19.87;27.44;0
18404;22.07;7.69;34.93;0.136;10.81;19.01;0
18423;34.08;20.38;65.00;0.181;-27.98;18.67;0
18442;34.99;11.56;54.67;0.136;-26.28;-22.60;0
18594;34.42;11.34;52.63;0.118;-28.55;-18.80;0
18598;34.05;11.23;52.15;0.176;10.78;-31.79;0
18879;33.13;11.13;51.35;0.175;30.57;-11.51;0
18897;32.70;11.26;51.43;0.150;-8.23;31.29;0
18901;32.38;11.19;51.22;0.116;23.93;21.47;0
18927;37.31;12.56;59.46;3.000;-36.68;-2.99;0
18930;36.33;12.45;57.14;0.179;35.36;-5.51;0
18933;37.00;12.49;58.08;1.894;-36.21;5.62;0
19330;35.70;11.87;56.04;0.152;-26.76;-23.02;0
19366;20.95;7.47;33.73;0.189;20.59;1.01;0
19369;21.03;7.20;34.13;0.173;19.43;-7.22;0
19391;30.87;10.55;48.80;0.115;-17.25;25.35;0
19395;35.12;11.71;54.56;0.127;-32.18;-13.34;0
19398;35.06;11.83;55.58;0.189;-8.18;-33.47;0
19824;35.11;20.88;66.84;0.153;17.43;-30.07;0
19840;34.31;11.68;54.15;1.641;-33.15;7.25;0
19844;33.66;11.59;53.15;0.207;30.84;-11.77;0
19881;33.91;11.71;53.54;0.138;25.51;-21.86;0
19885;33.43;11.75;54.04;0.186;26.22;19.88;0
20335;33.44;11.62;56.08;0.153;-23.88;22.84;0
20338;33.08;11.51;60.21;0.250;32.05;-0.41;0
20341;33.71;11.42;53.46;0.345;28.17;-15.04;0
20344;35.27;12.45;57.28;0.188;34.69;-0.22;0
20355;33.05;11.55;52.01;0.133;24.56;21.70;0
20359;33.69;11.51;52.48;0.159;24.17;-22.89;0
20378;34.48;11.89;55.03;2.873;-33.17;0.12;0
20382;21.18;7.34;34.01;0.138;-18.41;10.05;0
20386;20.94;7.39;32.65;0.257;13.20;-15.42;0
20392;19.76;7.12;32.56;0.144;6.51;18.44;0
20841;34.73;12.08;55.15;0.252;31.43;-12.29;0
20851;33.22;11.67;54.04;0.225;30.13;12.06;0
20855;33.58;11.80;53.60;0.135;29.85;14.68;0
20873;33.54;11.67;53.60;0.209;32.60;-4.17;0
20877;30.16;10.52;48.08;0.125;-3.28;29.75;0
20882;34.58;12.09;54.45;0.131;18.91;-28.61;0
21333;32.07;10.96;50.99;0.140;8.81;-30.52;0
21355;35.66;12.16;55.66;0.157;3.46;-35.07;0
21359;35.74;12.29;56.52;0.117;1.49;-35.46;0
21379;35.66;12.71;57.31;0.299;-15.82;30.38;0
21382;35.42;12.25;57.56;0.187;32.43;-12.72;0
21386;32.45;11.27;53.08;0.142;19.35;-25.63;0
21829;34.73;12.88;56.59;0.155;-29.36;-17.81;0
21839;30.89;11.84;51.31;0.219;-9.24;28.79;0
21842;30.78;11.83;51.09;0.164;3.43;30.19;0
21869;21.24;7.94;36.14;0.145;-8.61;-19.17;0
21873;30.60;11.82;52.00;0.130;-6.26;29.71;0
22338;34.54;13.07;57.31;0.142;21.61;26.53;0
22349;32.28;11.70;52.20;0.177;-15.38;-27.85;0
22353;35.18;12.96;59.41;0.156;14.32;-31.69;0
22380;31.41;11.55;53.01;2.017;-30.51;5.30;0
22383;34.15;12.94;57.07;0.141;33.81;-0.24;0
22826;32.05;11.72;53.76;0.827;-28.14;14.19;0
22838;31.47;11.71;52.61;0.156;31.11;0.68;0
22856;35.48;13.11;59.30;0.177;34.56;-5.31;0
22861;35.36;13.01;58.31;0.146;27.68;-21.39;0
23321;37.32;13.36;61.40;2.474;-36.77;3.73;0
23330;33.78;12.22;54.82;0.126;-30.21;14.49;0
23361;36.64;12.92;58.41;0.150;-28.03;-22.97;0
23368;36.55;13.09;58.00;0.177;17.57;-31.43;0
23833;32.92;11.81;52.61;0.133;31.01;-10.20;0
23847;32.48;11.82;53.15;0.121;27.27;17.19;0
23897;37.26;12.97;58.67;0.125;-24.32;-27.83;0
23900;35.98;12.91;57.71;0.246;34.79;-3.89;0
24346;34.51;11.99;56.57;0.139;-10.52;-32.53;0
24359;20.23;7.42;34.21;0.150;-3.29;19.73;0
24385;33.68;11.84;53.49;0.220;26.44;-19.68;0
24389;33.83;12.13;54.82;0.155;-21.92;25.24;0
24852;33.28;11.86;56.64;0.114;18.16;-27.63;0
24861;37.28;13.07;59.14;0.167;-18.82;-31.61;0
24883;36.31;13.10;57.87;0.136;33.63;-12.81;0
24887;34.00;12.00;54.23;0.127;-5.73;-33.23;0
25324;34.34;12.33;55.44;0.144;29.54;16.80;0
25340;33.43;12.06;54.01;0.130;5.93;32.61;0
25363;30.97;11.34;54.56;0.142;29.76;7.33;0
25367;34.81;21.26;71.20;0.181;-30.96;14.78;0
25824;33.51;12.09;53.71;0.131;-10.06;31.68;0
25866;33.42;11.96;54.59;0.182;-13.64;29.93;0
25887;37.54;13.07;61.13;0.117;-7.69;-36.46;0
25891;36.90;13.20;60.61;0.158;27.24;-24.22;0
25895;32.77;11.76;52.61;0.175;-0.85;32.28;0
26335;34.42;12.13;54.04;1.528;-32.89;7.78;0
26347;37.14;13.35;59.81;0.130;-6.54;36.25;0
