time_ms;amp_mean;amp_std;amp_max;phase_std;i_mean;q_mean;label
15794;31.56;10.57;50.25;0.143;-25.23;-18.45;0
15798;30.50;10.72;49.65;0.099;-3.45;30.16;0
15801;31.67;10.61;49.82;0.200;1.34;-31.06;0
15823;20.07;7.02;32.06;0.170;19.75;-1.49;0
15827;38.28;22.59;75.58;0.280;-19.65;-31.66;0
15830;34.62;20.41;67.42;0.135;-29.02;-18.38;0
16245;32.22;11.52;54.20;0.235;-15.38;27.39;0
16267;30.41;10.74;49.74;0.104;26.30;14.96;0
16269;30.51;10.70;48.09;0.099;30.36;0.68;0
16290;21.85;7.63;35.23;0.182;21.51;-0.73;0
16294;33.07;11.47;53.45;0.133;-12.64;30.27;0
16298;33.39;11.65;52.55;0.317;18.13;-26.26;0
16764;31.23;11.23;50.57;0.133;29.35;9.93;0
16780;21.51;7.51;34.93;0.090;5.34;-20.75;0
16785;28.56;9.95;47.38;0.136;17.33;-22.40;0
16803;29.20;10.45;47.80;0.095;27.61;-9.13;0
16806;32.42;11.68;53.23;0.222;30.52;8.65;0
16811;28.50;10.48;46.40;0.184;-13.51;24.60;0
17247;30.72;11.07;51.11;0.197;-23.53;18.89;0
17256;34.00;20.62;67.23;0.112;-31.17;13.00;0
17259;23.26;8.14;37.85;0.105;-22.73;4.37;0
17294;21.94;8.15;35.90;0.123;6.58;20.78;0
17297;23.14;8.07;37.34;0.095;-21.13;-9.19;0
17300;32.50;11.85;53.04;0.132;32.25;0.19;0
17744;33.66;12.02;53.71;0.102;-30.29;14.28;0
17758;30.61;11.15;50.45;0.098;8.43;29.27;0
17787;29.57;10.98;48.01;0.128;16.54;24.26;0
17793;28.64;10.55;46.62;0.125;12.40;25.58;0
18242;28.52;10.03;44.72;0.607;-28.01;4.70;0
18253;33.34;11.70;54.12;0.104;-31.95;-8.91;0
18273;31.97;11.58;51.97;0.155;-26.30;17.54;0
18277;33.94;21.25;67.05;0.137;10.56;31.99;0
18745;31.79;11.57;50.96;0.092;29.93;10.33;0
18758;22.54;7.92;36.40;0.240;-19.33;-10.39;0
18783;30.67;10.77;49.74;0.152;-26.99;-13.86;0
18786;29.54;10.71;47.43;0.100;28.75;-6.15;0
19244;34.43;21.45;68.25;0.097;21.65;26.59;0
19265;29.46;10.50;47.43;0.102;-27.69;9.61;0
19289;21.92;7.68;35.36;0.218;0.09;-21.44;0
19747;28.19;10.08;45.71;0.121;27.77;3.55;0
19761;35.03;20.73;66.91;0.226;-9.27;-33.11;0
19779;27.93;10.01;45.61;0.195;27.00;4.91;0
19783;30.87;11.06;50.12;0.249;18.46;23.66;0
20246;31.59;11.10;50.77;0.127;-26.98;-15.95;0
20261;32.42;11.40;52.80;0.091;-29.33;13.48;0
20286;30.34;10.81;49.19;0.095;-26.94;13.68;0
20290;29.28;10.62;47.01;0.184;21.00;19.76;0
20748;31.12;10.52;48.47;0.110;-9.23;-29.54;0
20792;32.06;10.90;50.25;0.090;-3.60;-31.73;0
20812;31.02;10.75;49.03;0.176;10.27;-28.81;0
20816;35.21;11.95;56.04;1.446;-33.89;-8.55;0
21243;30.29;10.34;48.10;0.170;26.42;-13.96;0
21259;31.61;10.69;50.77;0.152;13.20;-28.35;0
21287;29.50;10.15;47.17;0.098;-27.90;-9.13;0
21744;21.84;7.53;36.01;2.582;-21.73;1.03;0
21756;21.72;7.55;35.36;0.140;-4.11;-21.13;0
21760;20.86;7.66;35.34;0.132;-7.79;19.17;0
21797;27.99;10.12;46.53;0.089;-4.30;27.55;0
21802;36.42;21.63;69.53;0.101;-23.26;-27.79;0
22244;23.07;8.17;37.74;0.175;9.08;-20.86;0
22259;36.99;23.11;73.01;0.095;22.61;29.09;0
22286;32.81;11.59;53.00;0.085;27.68;-17.42;0
22290;34.19;12.05;55.22;0.118;-17.45;-29.13;0
22743;32.82;11.25;51.79;0.604;-31.96;6.71;0
22754;21.16;7.38;34.44;0.140;-8.31;19.24;0
22772;23.03;8.18;37.36;0.155;-3.82;22.45;0
22776;24.14;8.06;37.74;0.112;-20.97;-11.66;0
22779;38.96;23.32;75.71;0.226;35.91;-13.22;0
23253;30.56;10.73;49.19;0.178;10.48;-28.23;0
23265;29.58;10.64;47.80;0.131;-21.84;19.60;0
23269;29.38;10.51;49.20;0.108;-18.44;22.67;0
23289;28.57;10.23;47.20;0.116;22.61;17.17;0
23298;20.68;7.12;33.54;0.089;4.99;-19.99;0
23745;28.87;10.03;46.62;0.102;-22.48;17.88;0
23752;28.39;10.01;46.04;0.101;28.24;-0.70;0
23772;34.11;21.01;67.42;0.148;14.89;30.38;0
23793;21.78;7.88;35.69;0.207;21.17;-2.95;0
24243;30.04;10.34;48.10;0.157;-11.77;-27.27;0
24255;21.24;7.76;36.12;0.148;3.87;20.67;0
24280;32.86;11.58;53.16;0.105;-11.23;30.70;0
24283;28.79;10.12;47.13;0.369;27.03;0.93;0
24747;33.04;11.20;53.00;0.179;-29.01;-14.77;0
24761;29.20;10.41;47.54;0.193;14.51;24.78;0
24779;30.88;10.70;50.16;0.088;2.72;-30.65;0
24791;32.31;11.26;52.95;0.119;4.47;-31.78;0
25270;28.54;10.06;46.10;0.106;-10.47;26.38;0
25282;32.35;11.30;52.35;0.092;-22.57;23.00;0
25286;27.72;9.93;44.60;0.128;17.85;20.93;0
25306;32.72;11.43;52.35;0.093;-28.35;16.05;0
25310;28.63;10.33;46.01;0.091;20.54;19.80;0
25314;34.37;12.00;55.79;0.136;-32.30;10.85;0
25743;21.91;7.41;34.93;0.117;-6.22;-20.86;0
25761;34.67;20.52;66.31;0.094;-13.20;-31.88;0
25767;32.50;11.45;51.89;0.089;13.71;-29.33;0
25794;29.57;10.14;47.54;0.091;-28.57;-7.17;0
26244;29.94;10.17;47.20;0.110;-17.82;-23.84;0
26253;22.44;7.81;35.36;0.301;16.95;-13.28;0
26288;31.59;10.77;49.04;0.139;-20.71;-23.46;0
26744;31.21;11.01;50.25;0.096;-26.33;16.47;0
26756;33.00;11.37;53.16;0.093;7.69;-31.95;0
26778;22.48;7.90;36.12;0.111;-14.44;17.06;0
26781;34.75;11.85;55.04;2.558;-34.40;2.31;0
27248;28.62;9.87;46.17;0.098;-8.49;-27.19;0
27260;32.78;11.48;52.80;0.125;12.75;-29.94;0
27287;21.09;7.50;35.06;2.678;-20.95;0.52;0
27291;34.24;21.15;68.10;0.090;-17.27;29.41;0
27744;31.04;11.27;51.97;0.143;8.24;29.62;0
27762;33.44;11.47;54.42;0.089;-11.43;-31.28;0
27766;29.13;10.33;47.76;0.107;-9.98;27.19;0
27789;34.48;21.25;69.77;0.119;16.54;30.03;0
27793;36.05;21.60;71.61;0.093;-28.71;21.54;0
28246;29.06;10.42;46.17;0.101;-9.84;27.18;0
28259;28.75;10.57;46.87;0.094;23.33;16.58;0
28282;33.39;11.96;53.76;0.134;-22.31;24.45;0
