time_ms;amp_mean;amp_std;amp_max;phase_std;i_mean;q_mean;label
24594;20.8;10.55;39.12;2.242;-8.83;3.56;1
24607;18.02;9.12;34.71;2.067;-8.17;0.45;1
24628;20.71;10.32;37.95;2.035;-7.87;4.99;1
24632;20.32;9.27;37.11;1.254;4.91;7.54;1
25562;33.24;17.22;68.82;2.278;-20.13;-0.55;1
25566;30.53;16.1;64.66;2.259;-17.11;-4.99;1
25590;29.95;16.13;62.77;1.097;13.98;-3.38;1
25594;22.1;8.65;36.24;1.093;10.74;-1.47;1
25620;22.71;8.71;37.36;2.126;-4;-12.19;1
25624;23.18;8.6;38.21;2.252;-6.5;-11.69;1
25797;32.13;18.9;71.03;1.353;-6.5;12.72;1
25802;18.29;8.85;35.34;1.364;4.06;5.24;1
25836;18.46;8.16;33.24;1.181;7.68;-1.59;1
25840;20.16;9.48;36.06;1.401;-6.45;6.1;1
26051;20.79;10.28;38.08;1.402;-2.11;7.83;1
26077;30.86;18.12;68.59;1.345;-5.38;12.69;1
26101;20.87;9.08;36.25;1.085;10.58;-0.56;1
26542;20.62;9.39;36.77;2.101;-0.59;-9.9;1
26557;18.72;8.84;34.89;1.193;7.4;6.24;1
26580;20.16;9.42;37.16;1.158;8.02;7.45;1
26584;20.65;9.54;38.05;2.105;-2.57;-9.67;1
27055;19.99;9.24;36;1.131;9.01;-3.27;1
27068;19.81;10.1;45.28;2.071;-7.1;-6.15;1
27091;20.28;9.64;40;2.142;-3.99;-9.84;1
27098;27.5;15.9;63.63;2.162;-11.39;-9.03;1
27547;19.31;11.22;37.22;1.942;-1.81;-11.24;1
27566;18.73;11.09;38.01;1.863;9.1;-5.37;1
27573;28.07;20.23;70;1.827;9.56;-12.73;1
27596;17.86;11.63;36.01;1.872;0.41;-10.82;1
27611;18.55;12.67;38.9;1.81;-2.88;-11.31;1
28053;28.15;18.93;65.51;1;17.85;14.27;1
28072;30.07;20.29;69.66;2.383;-23.21;-11.64;1
28076;19.47;11.46;38.05;1.292;-15.69;5.76;1
28104;20.88;10.65;36.4;0.627;2.82;-18.25;1
28108;27.63;17.3;62.03;1.118;1.39;-24.1;1
28255;29.68;17.65;64.62;0.772;16.96;21.13;1
28289;30.7;17.66;64.38;2.495;-25.47;-11.89;1
28317;28.77;16.69;61.68;0.796;16.68;20.59;1
28378;29.4;16.23;60.54;1.812;-18.05;-20.5;1
28400;27.36;15.43;58.08;2.363;-24.12;6.43;1
28412;20.52;9.29;35.06;1.006;-5.57;-17.41;1
28416;18.6;10.58;40.01;1.359;-6.23;-15.1;1
28421;28.76;16.2;61.98;0.671;24.97;-4.32;1
28425;27.82;15.48;59.36;0.585;14.68;-19.77;1
28474;30.91;16.49;63.98;0.608;17.77;-20.13;1
28492;21.56;9.31;36.12;0.76;18.51;0.99;1
28716;21.35;6.84;33.38;0.761;14.84;-7.02;1
29043;22.59;7.69;43.29;0.806;4.87;-14.93;1
29094;22.81;9.09;42.52;1.353;0.44;-4.82;1
29134;36.08;14.7;67.94;0.705;-3.64;-26.91;1
29146;31.08;12.54;57.56;0.641;-10.72;22.45;1
29429;21.02;7.81;38;0.834;6.7;12.91;1
29451;21.7;7.29;39.01;0.764;16.02;-0.3;1
29478;21.22;7.15;37.36;0.619;3.23;17.46;1
29522;30.51;13.55;62.48;0.457;20.05;19.06;1
29526;30.93;13.65;68.88;0.468;26.21;9.75;1
29892;22.23;9.35;42.94;1.898;-4.07;0.25;1
29954;21.92;8.22;39.81;1.133;6.57;-6.94;1
29957;22.51;7.86;40.25;2.205;-10.92;-3.87;1
30003;21.01;6.3;34.01;2.251;-11.41;-9;1
30007;22.05;6.74;37.22;0.821;9.59;11.63;1
30420;22.05;6.28;37.34;0.792;12.81;8.7;1
30434;24.45;6.87;41.05;2.327;-15.4;3.55;1
30461;20.78;5.97;35.11;0.729;11.69;10.12;1
30911;34.29;17.8;69.4;1.823;-1.66;-4.3;1
30927;35.07;17.91;73.76;1.873;-3.24;-4.56;1
30932;34.56;18.33;71.51;1.816;1.24;-1.95;1
30956;22.59;8.91;35.9;2.076;-1.58;-0.1;1
31394;33.64;15.45;64.14;0.367;16.67;-27.92;1
31410;32.61;14.6;60.17;0.82;-2.95;31.5;1
31433;21.43;6.55;33.24;0.305;-18.33;-9.11;1
31455;32.61;15.07;60.84;0.503;29;-12.15;1
31459;29.28;12.32;52.84;0.976;-20.31;19.39;1
31462;29.45;13.47;55.08;0.514;27.21;-8.39;1
31512;34.51;15.37;65.22;0.259;-19.14;-27.41;1
31529;35.04;15.47;65.55;0.279;-11.64;-31.79;1
31558;31.19;14.31;59.03;2.288;-29.35;-7.14;1
31581;33.29;15.32;62.3;0.545;11.49;-30.1;1
31590;21.57;7;34.21;0.351;5.34;-20.12;1
31594;32.16;15.4;61.85;0.458;24.67;-18.88;1
31613;30.34;13.96;58.67;0.25;-14.87;-25.47;1
31634;20.71;7.66;33;0.663;19.5;0.96;1
31638;30.18;14.8;59.4;0.492;22.5;-18.17;1
31846;31.04;13.75;55.66;0.602;26.56;14.17;1
31864;32.18;14.11;56.04;0.517;31.25;-0.25;1
32084;30.12;12.33;50.61;0.243;-7.44;-28.49;1
32088;29.59;12.6;53.01;0.845;-10.24;27.26;1
32217;29.98;13.96;55.44;0.982;-20.1;19.84;1
32224;19.87;9.18;36.62;0.297;-7.07;-17.77;1
32249;29.84;13.29;54.74;0.79;4.97;28.08;1
