time_ms;amp_mean;amp_std;amp_max;phase_std;i_mean;q_mean;label
1213;37.35;12.28;61.85;0.257;12.05;-34.12;0
1225;33.17;10.89;50.00;0.225;-24.53;21.12;0
1229;32.85;11.21;50.36;0.276;-7.52;30.80;0
1263;22.44;7.68;33.38;0.244;20.46;7.51;0
1267;36.67;11.74;55.95;0.267;-28.20;-21.43;0
1270;32.32;10.80;50.48;0.230;27.03;-16.18;0
1302;32.29;10.78;48.05;0.199;28.91;12.92;0
1306;36.82;12.07;55.44;0.209;-22.89;-27.81;0
1334;33.12;11.07;50.48;0.192;-17.56;27.33;0
1337;33.64;11.05;49.82;2.553;-32.18;5.99;0
1340;32.68;11.02;50.54;0.241;12.30;29.30;0
1344;32.98;10.74;51.04;0.397;29.57;-8.13;0
1347;32.77;10.95;53.01;0.208;-5.49;31.60;0
1361;32.33;10.95;51.48;0.290;27.42;14.62;0
1365;33.07;10.86;50.45;0.247;18.57;-26.21;0
1387;32.64;10.78;49.93;0.264;14.59;-28.00;0
1407;32.00;11.19;54.41;0.288;23.47;19.83;0
1409;32.01;10.82;57.57;0.245;31.09;-0.58;0
1412;33.69;11.25;58.42;0.209;-30.41;-12.75;0
1416;35.94;12.32;57.38;0.379;19.73;27.24;0
1438;33.76;11.04;50.01;2.497;-32.33;-6.64;0
1442;33.01;11.14;57.08;0.329;29.65;10.06;0
1446;32.95;11.20;53.54;0.262;-27.00;16.93;0
1448;36.61;12.09;56.32;2.751;-35.16;5.91;0
1465;32.77;11.26;50.25;0.205;22.63;22.78;0
1478;33.79;10.88;51.97;0.247;2.21;-32.72;0
1497;33.43;11.46;50.99;0.294;-19.08;25.82;0
1500;32.14;10.90;49.24;0.257;31.05;1.42;0
1504;32.64;11.00;50.60;0.191;-12.80;29.38;0
1508;21.66;3.26;37.58;0.178;13.06;-16.83;0
1535;33.64;11.06;51.79;2.349;-32.09;-7.41;0
1539;32.65;11.16;49.98;0.312;-10.79;29.29;0
1586;37.93;12.60;58.05;1.320;-35.47;-10.38;0
1589;32.85;11.49;51.40;0.207;19.43;25.64;0
1593;33.81;11.28;53.60;0.267;-24.64;21.49;0
1605;36.59;12.42;58.52;0.220;-27.35;23.00;0
1609;33.31;11.10;52.01;0.305;-4.36;-31.60;0
1637;34.10;11.26;53.16;0.244;7.08;-32.37;0
1641;32.80;11.19;52.43;0.269;-16.86;26.84;0
1645;37.27;12.35;58.41;0.177;-23.29;-28.33;0
1666;32.30;11.30;54.15;0.255;5.44;30.85;0
1693;33.61;11.03;52.20;2.428;-32.48;5.73;0
1712;34.33;11.28;51.43;0.216;18.68;-27.89;0
1724;32.71;11.51;56.44;0.239;-16.32;27.27;0
1728;37.26;12.57;67.74;0.253;-20.39;-29.82;0
1732;33.33;11.57;59.14;0.212;5.09;32.15;0
1736;36.86;12.40;56.36;0.243;-10.25;34.35;0
1739;33.95;11.02;51.48;2.556;-31.17;7.63;0
1776;32.47;10.90;48.83;0.226;26.08;17.96;0
1780;32.53;10.99;50.22;0.338;20.53;23.06;0
1783;37.17;12.16;60.21;2.923;-36.42;-1.70;0
