time_ms;amp_mean;amp_std;amp_max;phase_std;i_mean;q_mean;label
26460;19.9176236629731;14.4392761028317;4.4800971809557;0.855657372263726;7.1;-17.61;1
26464;18.6477625055312;13.259046518431;424.990897105194;14.316272618635;-7.09;14.65;1
26484;19.5565262622018;1.39739136738665;42.9275567558049;0.999190620950279;18.21;-3.19;1
26488;3.10560397161884;22.2080290101114;6.94906278348911;0.857427081159568;22.62;-19.21;1
26513;19.9346542135191;12.1670143548411;352.371095897497;13.8499261128451;4.96;18.16;1
26542;27.3550932813853;19.469781325894;603.600314668344;0.99593262533836;20.66;-15.85;1
26545;1.781410400061;12.8826317131022;3.9160771220141;13.3405504379988;-1.69;16.59;1
27684;31.805857677279;20.8153592425791;6.87589352722654;15.2056963327575;-6.7700371547874;-2.86099923155717;1
27715;200.245814801776;11.8908379807977;3.41308569529153;10.2036742832606;-14.7985199404069;18.710036031393;1
27718;3.03938390176059;21.1076424555169;6.66453372849224;11.0825713231337;2.5970040537556;-11.6399976601181;1
27762;27.263126790016;1.87575281260929;59.2403934083229;0.947237245297932;12.2097128538177;2.23808256423149;1
27779;3.11525598427567;22.0622163382686;6.94044526045374;1.0551484457879;-2.69800848363801;12.5108357591631;1
27916;2.10930272491558;12.3755996418376;3.60797400747815;13.519413735755;2.12064799764095;-2.01199069957313;1
27942;2.14637525819249;12.1791093207137;3.64252149318929;124.758841777163;894.126195485676;-18.1700219837546;1
27947;323.135642745397;22.3968429065635;6.92963166347543;11.6897578515058;20.2696323745707;-23.2014884606836;1
27958;1.86647070566822;13.1437985766903;4.17827241611744;0.972736499266365;-13.6297152629893;11.5965335585687;1
27992;27.6750819516993;1.95520460790311;6.17702360710726;10.3150742540426;12.1016632374736;23.2986810953804;1
28253;2.28058079668532;13.3487170988501;3.85358740006012;0.940996045017191;-20.1774776953405;-944.738180446178;1
28268;2.01674732434855;13.7955356028585;4.36215857080473;13.6666014765014;-9.87882571742633;-1.70547054027652;1
28297;29.9594110255058;21.2605488109025;6.4416241032892;11.7127063017406;-11.4597455986205;2.65726907213316;1
28755;28.3068963333823;202.429023625979;6.27332466913671;13.878615935959;-1.68593958835082;-22.1332220798826;1
28781;18.6076643614419;12.012379575299;3.3689304605215;11.9818238077373;-5.02389299350257;17.4848164007809;1
28810;19.3969249130034;15.0339777944656;4.58537213129842;14.4766036493222;-10.2479562959927;-15.6928968846266;1
29253;2.12187880440318;14.3589974236779;39.8688299142151;19.9090721630582;-18.2552387512794;-891.347357862155;1
29266;18.6706432779605;11.9170520048962;34.5418699000334;0.871666183484057;16.6092566328035;5.54514132556901;1
29300;19.3816216603108;12.6127048264808;3.53883942772246;1.31081611266992;13.7148706484314;-18.6882301526534;1
29450;1.90525907687415;13.3024366015588;3.61985662903121;16.7691588527433;-0.76563246077589;17.869117135726;1
29464;2.94735364657044;2.40516054954135;729.864892249898;0.829613326988011;-21.909701579831;-1.78223838671526;1
29470;17.464705169955;12.256187874468;3.38263772359986;0.873611765356332;34.3829262776462;-1.63884640974391;1
29502;2.91577909048123;2.29445816668487;7.01353164383255;1.80839278736438;-21.9148704961319;16.447439632265;1
29515;25.7817186812271;20.4437091076947;6.23746157886271;10.6807120928347;1.7960048902667;15.9490026535995;1
29529;17.9369498306345;13.4303278139675;413.979807739484;23.1037082808927;-16.6509043227814;16.2963241142619;1
29541;28.2195155512918;22.4853467537936;6.83116888301777;14.1369130264224;1.83615659728772;18.4708849040357;1
29556;192.717857712483;13.2528915120278;3.67784681981623;10.3722405055871;16.1456581571675;8.15730237348538;1
29562;17.7142991057598;1.31007931441888;4.14107287794293;0.955983476948465;11.8193252145415;-11.7758336047336;1
29591;2.53885968500789;1.98154147728356;60.852562745547;11.9610769058204;17.1799913884868;1.5913365363139;1
29611;20.3415479338135;13.6305359411911;3.82520194977255;10.9416642894048;1.60850548066363;-11.0032577373295;1
29779;1.8502912868036;13.2840536062256;3.648086203686;13.560572795116;2.07907137427813;-16.5045187381431;1
29786;1.88851161155318;12.832962297767;3.62830005428176;17.9644197689261;-15.6836722459019;5.56460007617932;1
30119;20.0341764236219;12.5702886752155;3.71692902868301;11.5486171106574;15.9526753172695;0.412812251437011;1
30129;27.2784375850867;2.01473246352324;6.67396031945065;1.43465493416012;1.86508189687578;-1.1766827882051;1
30133;29.8501435242992;2.22608260233208;720.299213300567;1.64334057733124;13.3355263532918;-20.1178911733483;1
30168;1.89831947044513;1.20117426981839;3.59571729011272;123.088624877039;13.8201485295507;3.38532736363063;1
30561;28.7527968918666;22.6809673219235;6.73525233158736;10.3656102249258;-17.326460684725;-2.05620429539911;1
30586;25.8058852981447;20.7967323500811;62.2940915815064;0.896283873854476;-1.80093077353224;-164.397889933195;1
30608;269.293095027007;20.3388970509996;6.19815819482611;11.2871962035887;2.16244484566434;-13.5111822716885;1
30620;28.0315025724354;2.17801971816638;6.74127488054636;11.1686871696719;18.6304896874965;1.81864214822403;1
31040;30.1264881895661;1.95959874801121;6.8657996533095;0.609413760170098;10.2023644181496;-25.4689678437994;1
