time_ms;amp_mean;amp_std;amp_max;phase_std;i_mean;q_mean;label
24594;20.800849236743;10.524468491302;3.91096544619727;22.3137497631977;-8.83;3.56;1
24607;18.0210468494918;905.413320492104;34.7115237325357;20.8196333077329;-8.17;0.45;1
24628;20.7112036181208;10.3189355129352;3.78730799182248;20.1441022811606;-7.87;4.99;1
24632;2.03213895135442;9.29353749158304;3.71031579853355;12.5389217089788;4.91;7.54;1
25562;3.32425074363358;17.2458883366468;6.89118491544602;22.6724376025716;-20.13;-0.55;1
25566;30.5314849210746;16.0686247198288;647.839308448849;2.24478947360218;-17.11;-4.99;1
25590;29.9537247066433;16.1142347749942;6.2924383295836;11.0509090133145;13.98;-3.38;1
25594;22.1049942614721;861.678841211199;36.2843504544158;10.7385321450855;10.74;-1.47;1
25620;22.7149494762571;8.71990576962579;37.2401153408708;21.2109476506006;-4;-12.19;1
25624;23.1839990509007;8.59759328483251;38.2780101071526;22.3208376941188;-6.5;-11.69;1
25797;32.1344050359324;1.89529652506131;7.10555547097474;13.4096713940068;-6.5;12.72;1
25802;18.2943550093957;8.87656852307498;3.51147887237108;13.4753493841985;4.06;5.24;1
25836;1.84639384791655;8.18430170732785;33.030541307482;1.17514009528894;7.68;-1.59;1
25840;2.01633886980757;948.580100882096;35.9964988867833;14.1799255040211;-6.45;6.1;1
26051;20.7926651146015;10.3167669067161;38.1451831160889;13.9923930632178;-2.11;7.83;1
26077;3.08623348518621;1.80997436119422;6.86077255587053;13.5881144780799;-5.38;12.69;1
26101;2.08721226599832;9.11513912610455;363.327487865253;10.730487425593;10.58;-0.56;1
26542;20.6203150755817;9.39508276462479;3.67843062390787;2.11584577458243;-0.59;-9.9;1
26557;187.212328458802;8.84016198816445;3.50303723012866;12.0567791860198;7.4;6.24;1
26580;2.01616659044972;9.40489258257437;3.72235357959726;11.5363658310376;8.02;7.45;1
26584;20.6521500926908;9.60856549889689;381.965738540258;20.947608252131;-2.57;-9.67;1
27055;19.9927347867546;9.19581398369692;36.0293401423127;11.3997593732209;9.01;-3.27;1
27068;19.8124287509584;10.1413969319456;45.3486054061527;20.6909839320827;-7.1;-6.15;1
27091;20.2813952516894;9.64250903488295;39.8797697190239;2.13186331111284;-3.99;-9.84;1
27098;27.4996548304921;15.9422818485924;6.36945290273932;2.17361529249497;-11.39;-9.03;1
27547;19.3098587421409;11.2197816699522;3.71614661551077;19.6375619534571;-1.81;-11.24;1
27566;18.7298390797793;11.121201140332;37.8943043290487;18.592485428484;9.1;-5.37;1
27573;2.80699763533296;20.2153197958749;69.920337694152;18.4101789469848;9.56;-12.73;1
27596;17.8610213347163;11.6768462076818;3.59743140189068;18.7684927972255;0.41;-10.82;1
27611;18.551924287881;12.6798914803859;38.9179691944917;1.84396079676485;-2.88;-11.31;1
28053;28.1489768283125;1.8954398170392;65.548041278935;1.00394373449177;17.85;14.27;1
28072;30.0673384109799;20.3029066698359;6.9603635836191;23.5995288259445;-23.21;-11.64;1
28076;1.94679703756036;11.4954409818816;38.1169058765799;12.9192313822942;-15.69;5.76;1
28104;20.8798402963456;10.6441025483984;3.64180806361002;0.604531022365061;2.82;-18.25;1
28108;27.6303643286397;1.72917847303377;6.2078418990857;11.1714463553147;1.39;-24.1;1
28255;2.96819314614855;177.035087888298;6.47548957666544;0.76592221976507;16.96;21.13;1
28289;30.7012053989272;17.6696683531121;643.591875338134;25.0230015990073;-25.47;-11.89;1
28317;28.7705689622601;16.7251933528962;61.8878113256838;0.792086140562055;16.68;20.59;1
28378;29.3982364266817;16.206705242113;6.0539067907788;1.80585224461533;-18.05;-20.5;1
28400;2.73586159880641;1.54381846692074;58.0791838579476;2.34523270928799;-24.12;6.43;1
28412;20.5201542652908;9.28693778572203;35.1498149902012;0.996448322380514;-5.57;-17.41;1
28416;1.86004583880553;10.5840874097331;39.9892186002916;13.5239981410109;-6.23;-15.1;1
28421;287.573835492604;16.2078245143181;61.979674105274;0.657843551412834;24.97;-4.32;1
28425;2.78180838525158;15.5079303875115;594.419635708679;0.580873276555077;14.68;-19.77;1
28474;3.09039818165323;16.5143663094731;6.4033558174987;0.617384573386539;17.77;-20.13;1
28492;21.5517532943507;9.28440716386242;36.222064467653;0.774735436715784;18.51;0.99;1
28716;21.3410194247758;6.85394718676662;333.448273522209;0.764596752973045;14.84;-7.02;1
29043;22.5827884683899;7.68236626993173;43.2861236334604;0.810998028511518;4.87;-14.93;1
29094;2.28023639091949;9.11126157746282;425.145206396064;13.5384976590565;0.44;-4.82;1
29134;3.60724866759566;147.123523836151;6.80127541181475;0.724208532234993;-3.64;-26.91;1
29146;31.0752799876259;1.2543764924098;5.74955488651391;0.630792942103866;-10.72;22.45;1
29429;21.016342003732;7.83256084959031;37.9483707252436;0.823523742132309;6.7;12.91;1
29451;21.696417504513;7.29892002979048;3.90037003306372;0.763679251952674;16.02;-0.3;1
29478;21.2178452772375;7.08178535244825;37.2958929988191;0.622727378579531;3.23;17.46;1
29522;3.0508351446073;13.5679368929861;625.522556228598;0.44000504424693;20.05;19.06;1
29526;30.9306672529727;13.6659335901404;6.88874790835283;0.4798008481228;26.21;9.75;1
29892;2.22291950530199;9.39124867126705;4.29707466361846;1.8920971141145;-4.07;0.25;1
29954;2.19183925895577;8.24726787058094;3.97301796186925;11.4773548651716;6.57;-6.94;1
29957;22.5081087565812;7.86654229284381;40.147691182602;22.0887552987379;-10.92;-3.87;1
30003;2.10072942884792;6.31642825112986;3.41404754872831;2.24382972545562;-11.41;-9;1
30007;22.0440182860078;6.72262177056134;3.72313457119436;0.803955533299099;9.59;11.63;1
30420;220.441396129074;626.260802646042;3.7330202188985;0.801180655473075;12.81;8.7;1
30434;24.4461280945077;6.83767922197374;4.1139962534523;23.2761783230756;-15.4;3.55;1
30461;20.7774330234803;5.93184257747725;3.50767146071054;0.713762911091441;11.69;10.12;1
30911;3.4287515778234;17.7692141713982;6.93410478463412;1.82007715515224;-1.66;-4.3;1
30927;3.50669060652342;1.78798844278211;7.37833922841324;18.8498983689448;-3.24;-4.56;1
30932;3.45565027834284;18.3008337505124;7.1508896483033;18.2659278012849;1.24;-1.95;1
30956;22.5861098372861;8.92893704826434;3.59083103973611;20.7680836690379;-1.58;-0.1;1
31394;3.36383361295473;1.54241440706671;6.40156126562825;0.339199743435082;16.67;-27.92;1
31410;3.26113681633405;14.5973607577761;6.01710393138273;0.819201006709165;-2.95;31.5;1
31433;2.14304826745189;6.52597712285176;33.2018839850583;0.297362202777016;-18.33;-9.11;1
31455;3.26081577652742;15.0807561266986;6.07176341360022;0.515033689810779;29;-12.15;1
31459;2.92783166868558;12.297310587606;5.2882916780137;0.993308893764752;-20.31;19.39;1
31462;2.94473680406727;13.4696760489847;55.0523322477025;0.511399672628586;27.21;-8.39;1
31512;3.45067824487273;15.3908281182735;6.51845942343283;0.264745759288542;-19.14;-27.41;1
31529;3.50343249318973;15.4892347301606;6.56045536532866;0.289889199754726;-11.64;-31.79;1
31558;31.1864985482643;14.3461594287381;5.89507614782166;22.9012336589048;-29.35;-7.14;1
31581;3.32872411563932;15.3331526734079;6.2256878810056;0.546413142960116;11.49;-30.1;1
31590;21.5651334383389;7.01820445311819;3.41891492824984;0.36056165993405;5.34;-20.12;1
31594;32.1541698650057;1.53869276178674;6.18092912393103;0.431714801494861;24.67;-18.88;1
31613;30.3373985841995;1.39897032258464;5.85751839347217;0.264218920432986;-14.87;-25.47;1
31634;2.0707355513199;7.69110960361038;3.29994227854401;0.650401450049778;19.5;0.96;1
31638;3.01810397884562;14.7921555607389;5.94288586859658;0.502909985809459;22.5;-18.17;1
31846;31.0400588752274;13.746191375759;55.5996824301197;0.595502269082784;26.56;14.17;1
31864;3.21830079923935;14.0940165587493;5.60090278017187;0.506250173749149;31.25;-0.25;1
32084;30.1239163923166;12.325652602384;5.06145697236451;0.242131684927268;-7.44;-28.49;1
32088;29.5927408517559;12.5736916413208;52.9707107968587;0.8596943990611;-10.24;27.26;1
32217;2.99827933852012;13.902296390231;55.5025609300469;0.97632484038716;-20.1;19.84;1
32224;19.870971217801;9.17741618100742;366.564859561283;0.308761324146676;-7.07;-17.77;1
32249;29.8416268073232;13.2985458327942;54.7193047719549;0.773075832770261;4.97;28.08;1
32272;32.6720111857846;15.1168725218045;6.33350572562334;2.79147277988228;-30.57;0.19;1
32288;3.11329283089007;13.1043559783241;5.61995523622075;21.532645220555;-29.33;-7.69;1
32609;21.4530607289688;10.6786363271746;376.457583092016;220.279348963619;-12.66;-1.08;1
32632;2.94717415931039;17.7670316947958;6.71716471101286;2.11866041909563;-15.18;7.34;1
32636;27.7931504429801;16.7871231502682;6.24894944794015;2.04105692385965;5.14;13.67;1
32659;19.3330670350251;910.595911526401;3.51313570582219;10.3640372073147;5.59;-10.59;1
32662;29.9130009326223;16.8532025913514;6.43336183688068;16.8893563937604;1.41;18.58;1
33096;31.6729538029186;16.2220446943364;5.92361768332388;0.843949438299923;2.55;30.8;1
33121;3.30060572980801;14.6122028815948;56.9374104485041;0.289341500510509;15.1;-28.83;1
33632;3.06471262954263;2.20678205077076;7.81608062340876;17.2564117767209;14.78;-16.28;1
33642;1.83665955401446;11.1972022674451;37.6649841802373;17.5284569417539;-9.05;-4.99;1
33676;20.1458152578642;13.6717830908614;4.02503085655121;2.11198754946089;-13.46;-1.7;1
34095;29.9759244515224;16.7516527847873;6.54002864989479;1.60921025458788;0.8;3.85;1
34125;3.05864711493324;153.522311577383;5.92698509220107;0.532649891426003;-0.75;-26.67;1
34153;29.0480227045232;1.14113828788712;5.21951498556341;0.558471272198334;27.17;5.84;1
34216;1.94257356742439;9.20980612075541;37.9589315285976;0.693359724440583;-0.12;-15.57;1
34603;3.3425699659637;1.66183100089072;6.58512773299494;0.69337713679664;22.39;-17.47;1
34625;33.5957792120168;15.4592930033335;6.51819428769441;0.748332798637335;22.3;20.86;1
34650;3.20271247436495;1.30079455134542;52.9159528009368;0.834158159665572;14.75;25.49;1
35096;21.2780090360421;10.2615411026261;3.87098266543885;1.11088448571809;-1.5;16.5;1
35125;25.2569832107112;18.2084568168062;6.32976890593963;14.6667379762695;2.27;21.31;1
35154;31.5107271798333;1.49084337300664;6.768269023412;0.889752642475284;-4.52;30.47;1
35596;2.0671975319377;11.8899847096403;3.91177336061002;0.938084378039741;6.78;17.98;1
35600;2.15045562141351;11.9075847615373;40.7362936129209;2.62298774673353;-19.15;6.16;1
