Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
amp_std,0.266857862741603,0.3098246411592282,24.573774916977797,2,0.6353047122473663,0.6090701031978846,27.34375,4.627975553190991,0.5318318305231253,0.913948417472521,2333.500991575996
amp_max,0.16012453404005114,0.23705715622851645,14.38620040170272,7,0.3546231125181078,0.17973226674425907,49.21875,4.389463690160973,0.4991367928979784,0.8250072711911037,840.1658560346281
phase_std,0.14867601636126387,0.20289065701530687,10.53814238825034,5,0.35061868383752526,0.1627208697682525,33.984375,4.80111026571989,0.5794880114523446,0.9454490734922004,724.3179479305545
i_mean,0.005982552954715137,0.007953428383048607,0.016193797899336494,7,0.012528082334306785,0.01016020873663304,39.0625,4.667159743134831,0.4504832661176327,0.5866676775470296,1.1727951962235994
q_mean,0.013482861454127302,0.018044442424667004,0.08335408701878333,6,0.03206235327510397,0.019073040018095688,40.234375,4.2271219282566985,0.3483990478731718,0.49153707844922406,5.9568139313114
amp_mean,0.023691999423361133,0.03388834397947593,0.2939954835638484,7,0.05462937214378497,0.018500729400114515,39.453125,5.375448639713614,0.8359792426161531,1.1658550814690112,18.392610039831204
amp_std,0.14872147436281635,0.22263652503447517,12.689157703533182,4,0.36352451116399326,0.2360860575902855,38.28125,4.902005905755329,0.6542418986478111,1.013500579569286,724.7597910413338
amp_max,0.143508010864022,0.23099516564488826,13.659844237135196,8,0.35867165348373486,0.11027159864418815,46.875,4.693024715263719,0.5822786808118054,0.9638613872206598,674.8387856377921
phase_std,0.1320329137904174,0.1696176312096329,7.365156049194761,5,0.29886923121622,0.11100628547353926,30.46875,5.365044596529987,0.7785677071263362,1.1027379511267796,571.2230111413037
i_mean,0.009662660098771534,0.014007893908845423,0.05023259949093598,6,0.025352664059555413,0.009633359060273048,35.546875,4.480256271302831,0.49223226347277216,0.815065627707442,3.0594415969695987
q_mean,0.013559085017959702,0.0227308621772418,0.132273176402115,9,0.03017558526823616,0.016466938558121553,52.734375,4.475005496746532,0.47764795861513265,0.7490350183989495,6.024346916189433
amp_mean,0.051602847410401796,0.07150823856318729,1.3090376146968845,3,0.12936231639843324,0.11541774454220428,33.59375,5.24229594376189,0.7816914080353713,1.1138987743964421,87.25496249014708
amp_std,0.15573394589954315,0.2089175062087401,11.173510246522616,4,0.3308362918031771,0.18136718550494044,33.59375,5.063913306051857,0.7580718462883702,1.1166318230233396,794.7135030428269
amp_max,0.11456477941157762,0.20586352542819503,10.849226522041626,8,0.28731901099914114,0.10429629345546382,47.265625,4.000124279437729,0.27456908366318905,0.3439595737243537,430.0829048044895
phase_std,0.19150500410761984,0.23004195739470698,13.547341353468974,4,0.3912339282275294,0.21679099957388814,28.125,4.123501905494521,0.3395588541346967,0.5638525006640156,1201.7386918112913
i_mean,0.009597956777069011,0.014096098804753784,0.05086720038742555,7,0.022773250035566243,0.010505604254949555,35.9375,4.519925963584377,0.47242316269858387,0.7562125466359095,3.0186066235816953
q_mean,0.051332218027270025,0.06110787195411567,0.9559480357787127,3,0.0966799110683796,0.09168859041115907,23.046875,3.896411885962446,0.2616409508611339,0.3432885830589625,86.34356734305393
amp_mean,0.09387507427611624,0.12266393363011477,3.851888797084979,4,0.23417598050202487,0.15935304292466726,39.0625,4.092859469992922,0.32367265504163556,0.5612916880579988,288.7688998267663
amp_std,0.15991946384399464,0.19913092410548042,10.151199983386265,2,0.4458067372830461,0.42151971399145327,28.90625,3.943012145183677,0.31332463168439023,0.5408697306140406,838.0163274816292
amp_max,0.1255701546017834,0.21184072743792545,11.488382413165933,6,0.2843038882029063,0.11039546815927899,52.34375,4.178124969445361,0.3946995220521956,0.7105865164905737,516.6810160025352
phase_std,0.1809987938893575,0.21608477292217582,11.953313046740043,3,0.45480382944455927,0.1420429878971418,21.09375,5.492461101007291,0.9022904530236707,1.2231544719344554,1073.4620852737985
i_mean,0.006307919038328896,0.010540299695444833,0.02844106692346738,11,0.014059980604012073,0.005675489034109454,44.921875,4.527433040297312,0.41937604715978444,0.5993664686179941,1.3038333631733012
q_mean,0.052102917120007246,0.06062510156400299,0.9409031525492935,3,0.09805021315206319,0.06868694287214311,20.703125,4.517031621589615,0.4766207714252641,0.8427894629965827,88.95547982123446
amp_mean,0.08896935230220729,0.10912704839998032,3.0486304492778613,4,0.19342192371321815,0.06637166424983387,33.59375,3.8296332500188406,0.2937497760683457,0.563056999550713,259.3765396199273
amp_std,0.15676352197493068,0.20027760680425535,10.268446665533416,2,0.4458067372830461,0.43084070057515544,28.90625,3.764550951898394,0.24599465535984577,0.2706576457104752,805.2671060986388
amp_max,0.1407084499124132,0.21422962767051806,11.748949343193292,4,0.33444238891844374,0.2044073400460369,53.125,4.078874007071951,0.3814968138268224,0.7053421407922258,648.7688468510959
