Sample,Method,Dataset,Window,Signal,Median,STD,RMS,IQR,Skewness,Kurtosis,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,MotionDuration,FFTEnergy,SpectralCentroid,Bandwidth,SpectralEntropy
moving_average_motion_006,moving_average,motion,6,amp_mean,0.026508496224675153,0.18372254434246765,0.22992964581398362,0.2361934222190746,1.0930920100540238,-0.6448298093145546,2.6433821012071976,1,0.4819514779594442,0.018624831930460717,30.0,15,42.168541276368074,1.18768404141543,1.2826917682601346,3.6159022264039336
moving_average_motion_006,moving_average,motion,6,amp_std,0.0,0.0008925669791842774,0.0010214673436019686,0.00045989633677474996,1.7235451810089266,1.30723379719171,5.2169776702263115e-05,1,0.0005123986651419,0.0005123986651419,22.0,11,0.000994966802902,1.3393730780051534,1.3068455302933046,3.881571629581655
moving_average_motion_006,moving_average,motion,6,amp_max,0.25512220196228214,0.07400067022952589,0.24343556078023665,0.12898101782868876,-0.6742665981838978,-1.0750877719469696,2.9630436126194146,2,0.2880949863984069,0.01941321920142139,66.0,33,6.8401667959901635,1.2661261406255324,1.3077515219663123,3.7428285284775815
moving_average_motion_006,moving_average,motion,6,phase_std,0.06403474884703185,0.011100879500203316,0.06809836414377406,0.0163101161620536,-0.1354588359948219,0.08214706055939525,0.23186935995290264,1,0.0855098108184065,0.0287838098343944,40.0,20,0.15394593272913626,1.2208695408866788,1.298856538322171,3.6494439492141892
moving_average_motion_006,moving_average,motion,6,i_mean,0.034100065762926596,0.011065648335450205,0.034733331499726905,0.022744776553632183,0.03678192202693605,-1.645270492578983,0.06032021585349606,2,0.04760790343872765,0.0136502696747861,52.0,26,0.15305836907343118,0.5762818196758576,0.7978826171711387,2.2049308064260194
moving_average_motion_006,moving_average,motion,6,q_mean,0.0470076223047077,0.022234665942100024,0.05120292734636314,0.03549651205763947,0.2541498077675608,-0.7683704882896256,0.1310869884418471,2,0.0611715249612631,0.01592879719414325,50.0,25,0.6174105627727909,1.3023748531412866,1.2849782026824599,3.872690833334089
moving_average_motion_007,moving_average,motion,7,amp_mean,0.019996050377307548,0.007689192300006717,0.022708638304540677,0.00999079029740505,0.3546352375334451,-0.9614094664939787,0.025784112682322606,2,0.029520371111261552,0.006099866591302003,42.0,21,0.07389927729231845,0.7681574290456609,0.9628597234492745,2.8100484953729903
moving_average_motion_007,moving_average,motion,7,amp_std,0.00293361212449525,0.02302816958682204,0.030237713209439045,0.0489799771388378,0.5857205369482485,-1.5281951369176174,0.04571596500681423,0,0.0,0.0,38.0,19,0.6624893569303802,1.2148315963203722,1.300712950969495,3.6157458209481868
moving_average_motion_007,moving_average,motion,7,amp_max,0.274838352494152,0.06831941812153543,0.2519922095479098,0.09810693389064187,-0.839959934528167,-0.6972975931410907,3.1750036836418847,2,0.30871636857945745,0.040034601382471946,64.0,32,5.831602380204448,1.1585836357249677,1.2756650784183978,3.5606544786907643
moving_average_motion_007,moving_average,motion,7,phase_std,0.05627116698124805,0.014489411614150962,0.05410833870268658,0.01853962968073375,-0.3506980515737441,-0.7230615918723275,0.14638561585823254,1,0.0642349458458192,0.004596214701372295,57.99999999999999,29,0.26203532975855093,1.446864198219427,1.335385587885404,4.042829947692222
moving_average_motion_007,moving_average,motion,7,i_mean,0.0298073483182689,0.008013964536396728,0.029727121624513773,0.014042242322176421,0.16952694889608189,-1.1896804337137306,0.04418508800393172,1,0.0344856664290168,0.014450399976676298,54.0,27,0.08018694183320788,1.3953899441168212,1.3353391603142206,3.915310252304094
moving_average_motion_007,moving_average,motion,7,q_mean,0.05113708277786095,0.03863620436217893,0.07420989313428776,0.07483298301175967,0.5770807179053198,-1.1705397977896368,0.2753554119501205,0,0.0,0.0,36.0,18,1.8639378804619489,1.3523972836812084,1.3187273514561868,3.9112250592850453
moving_average_motion_008,moving_average,motion,8,amp_mean,0.02408843395996265,0.011368195670602316,0.02490130776889787,0.0185284963758524,-0.5766947650333042,-1.000042361036476,0.031003756430068675,2,0.034120995902404305,0.010700491382444752,54.0,27,0.16153280380328783,0.8103963540699867,1.0160997005537438,2.916389978873254
moving_average_motion_008,moving_average,motion,8,amp_std,0.033745046657101,0.023059905201608492,0.0369688388471274,0.04921253807084398,-0.12194869971004826,-1.7830402308531395,0.0683347522852438,1,0.0556158604333709,0.0525582887102101,54.0,27,0.6646988978021879,0.3781583338074454,0.39431705162413916,1.6647768071569828
moving_average_motion_008,moving_average,motion,8,amp_max,0.10534395267163925,0.09369851271000455,0.15258881774125388,0.1623479546576241,0.33775138621707074,-0.918934053902428,1.16416736498368,0,0.0,0.0,40.0,20,10.963911293840624,1.31265429651259,1.3078049086106633,3.8586280807589426
