Feature;Variance Reduction (%);STD Reduction (%);Correlation;Energy Preservation (%);Smoothness Gain (%);Runtime (ms);RMSE;MAE
amp_mean;65.22347790885821;41.02837793383856;0.5316993635711832;101.57201625068825;71.76911487307727;0.000100000761449337;2.8273256353974427;1.7895364909160252
amp_std;61.88304655712684;38.26107107920226;0.6100844481689389;98.39639524574442;70.6929438169193;0.000100000761449337;1.4294308340807145;0.9036645924132167
amp_max;66.97706329720916;42.53441316510303;0.519390703083814;99.56084071798816;71.1288652400814;0.000200001522898674;6.0506635751375315;3.9187648708794307
phase_std;51.439854416062026;30.314889980758466;0.6756716957601623;67.60927639432663;68.56861914300858;0.000100000761449337;0.13309391894483896;0.06842977299561377
i_mean;48.823473107251786;28.462228932718205;0.5392014127985384;51.169174460443;64.0862876788658;0.000100000761449337;15.453121599375608;10.827978553854436
q_mean;48.279230366806594;28.08284652936172;0.5197471289255656;51.829073035110696;61.00166742604761;0.000100000761449337;15.949961233000538;11.080926237132974
