Feature,Variance Reduction (%),STD Reduction (%),Correlation,Energy Preservation (%),Smoothness Gain (%),Runtime (ms),RMSE,MAE
amp_mean,53.71933757989713,31.97010773189269,0.6500857486717211,101.06007933878341,67.54620191417855,0.00019994331523776054,2.251070264332011,1.36084905441803
amp_std,63.903392485392985,39.919547675964516,0.6014527808077081,98.75180629491594,71.94854408415688,0.000100000761449337,1.287932450297065,0.7859818590403047
amp_max,63.807293712557275,39.83962575960592,0.5682087019062304,100.77636064837768,71.3986883971623,0.000100000761449337,5.053645826069553,3.1190651480580263
phase_std,45.95904073442894,26.487443748995464,0.656002485139405,67.3462536386042,65.90904025036893,0.000100000761449337,0.28147971826244245,0.16308783342203706
i_mean,47.44240851446917,27.50338526142698,0.5592175784604198,52.577603158363594,63.654509679822894,0.0,15.324928176934998,10.484770176704684
q_mean,46.18963042766417,26.64444835437754,0.6059709578709365,53.81441041866653,58.84123813364125,0.000100000761449337,14.53741085974686,9.819000581835393
