Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
amp_mean,0.10487199629527758,0.208201498942633,2.1673932080979608,1,0.2999776584947687,0.2072402803341571,52.0,1.8925030997821823,0.43830755263398413,0.5526305342760722,13.747638480872482
amp_std,0.25106174228015693,0.6314815530110656,19.93844758966336,1,0.8659681047169993,0.09430738106886905,48.0,3.798029756210251,1.2688628186784892,1.2924138386846447,78.72625163069536
amp_max,0.17795829781840994,0.31773737468521956,5.047851963592781,2,0.45540241471023957,0.0186917848461661,50.0,3.4540023074747674,1.1645681839931086,1.2894579890814017,39.56955004917923
phase_std,0.0011834035352770716,0.0014566283287784758,0.00010608830440999879,1,0.0018766614349312,0.0007906775123143999,42.0,4.200771756372931,1.6408373026180216,1.3360916384468624,0.001746505830859177
i_mean,0.011671400807788408,0.022557097349149565,0.025441132040950516,1,0.0286164123540929,0.003484271564668802,54.0,2.450129822051975,0.5496033768649041,0.6295119738989228,0.17027516030152795
q_mean,0.028339715417551866,0.0682587232959242,0.23296266529947726,2,0.0957690230413128,0.019726114341578352,54.0,3.155784193676926,1.0531749139662476,1.2417323150959227,1.003692585641999
amp_mean,0.09078408942393718,0.1550149980072601,1.2014824803595427,1,0.2999776584947687,0.002167148381489792,32.0,2.567017777533452,0.6636314246103524,0.9102210000448345,10.301742570969358
amp_std,0.22227736148712612,0.3091172477365604,4.777673642411302,0,0.0,0.0,36.0,3.585852817861581,1.2079055459824022,1.2988355459956893,61.7244833170383
amp_max,0.05707758180039368,0.4759003974890394,11.324059416511286,1,0.5821900248785401,0.04754391198693497,40.0,4.09441832433635,1.470479328493175,1.3174009922633907,4.065706662381862
phase_std,0.014729299982008684,0.01761107104608566,0.015507491169513834,0,0.0,0.0,30.0,3.652448087846565,1.2106100039020453,1.2871228500809615,0.271024711443129
i_mean,0.010076779831686805,0.03266828325716471,0.05336083654851741,2,0.04245795446662255,0.007639996519462247,60.0,3.565576855912796,1.2900987104752897,1.3528714867729847,0.12684755634357958
q_mean,0.01646583888995295,0.039320779678199115,0.07730618572507382,2,0.04068000300191035,0.008698997196490199,44.0,4.031195975540767,1.4295541382902826,1.3021162354238918,0.3384367831507947
amp_mean,0.08069304934064112,0.18094100184359288,1.6369823074081542,1,0.2570253381374833,0.1865826695547969,50.0,2.0863263454290943,0.5536060069819043,0.7428394417230139,8.139138692240014
amp_std,0.016708261218734474,0.03701965602896303,0.06852274662513695,2,0.0515163613644315,0.002916678168020402,57.99999999999999,3.90177660566177,1.3321086999559921,1.3033764709587545,0.34860899390622735
amp_max,0.12174778021960614,0.42867907398253763,9.188287423526297,1,0.5821900248785401,0.16379753239851103,56.00000000000001,2.563702735452473,0.6467476428408314,0.8626951884219021,18.527597322352744
phase_std,0.013531394165532498,0.026591821540070587,0.0353562486409481,1,0.0385964401178773,0.0226631500142262,52.0,3.0234747691573407,0.888820193300056,1.116340215834471,0.22884235864544375
i_mean,0.011701740225139213,0.030790398930513344,0.04740243331500787,3,0.03918191838772177,0.001846708629554765,54.0,4.002758670625964,1.4800841288533135,1.3457924817141271,0.1709272658392204
q_mean,0.01008002088479347,0.039567233217861084,0.07827829722583046,2,0.04649288058488765,0.009412271459430549,56.00000000000001,4.150811431376618,1.5123447932659666,1.2948855444685228,0.12677897884156622
amp_mean,0.10993093252807563,0.1623211948394946,1.3174085147060581,1,0.2570253381374833,0.0180331468348508,44.0,3.524080870419672,1.1751246515132356,1.287766137399404,15.09914006223583
amp_std,0.013269903804418696,0.016426696416067168,0.013491817757281695,0,0.0,0.0,36.0,3.738475311158912,1.2709058136824722,1.317620696284384,0.21994870312658543
amp_max,0.09823234580135731,0.3140991220675754,4.932912924181081,1,0.3523793933999694,0.19628597034993067,68.0,4.225771278850887,1.6773679475463932,1.3121753661572744,12.030942635990456
phase_std,0.01387865306247922,0.020530072482662712,0.021074193807169232,1,0.0385964401178773,0.0022125218929279003,54.0,3.712817630590078,1.2335358926095101,1.2946834087304206,0.24061048370069069
i_mean,0.007553713799565987,0.01624065513729324,0.013187943964424461,3,0.018575849713426632,0.003723340539093367,64.0,3.8846078290799864,1.33523206758726,1.2747437477918142,0.07127199392522746
q_mean,0.007199266746103014,0.043919875561615515,0.0964477734673896,2,0.051805932567198704,0.01310818292012665,50.0,3.193788121834986,0.9309404086101318,1.071548416533907,0.0647777436556998
amp_mean,0.010875301081622978,0.018870056020392188,0.017803950710636972,1,0.0172094504936506,0.0009036100996870008,44.0,3.78500796531839,1.2641111898816835,1.2718148941359988,0.1477292263274061
amp_std,0.0013560985174318944,0.0015787754207783281,0.00012462659146268937,1,0.0038199758545717,0.00019216855995119993,28.000000000000004,3.7348125884559997,1.231032871483864,1.2784009651871737,0.0022969164247841852
amp_max,0.14720767149339026,0.21654584928818377,2.34460524219704,1,0.3523793933999694,0.002052136834499174,42.0,3.493713335978556,1.1369608734139858,1.267359126745861,27.076348229852876
phase_std,0.004571413765213535,0.004951274424989393,0.0012257559215777022,0,0.0,0.0,16.0,3.947162745063391,1.3390078311735425,1.2687265802955552,0.02609364143498411
i_mean,0.011574344369069001,0.022728018534812443,0.0258281413259389,1,0.0266631709133253,0.006618126147354502,44.0,3.922968593748656,1.3586654955316975,1.3011743021812479,0.1672803188632423
q_mean,0.008873866558329741,0.03776122375572328,0.07129550097649,3,0.04515783394773037,0.003501865404097132,52.0,3.423160591234811,1.0528969217739759,1.1553354732526009,0.09840290186508488
amp_mean,0.14043473834503717,0.19513112212767894,1.9038077411403576,1,0.3228331233823899,0.0005182160540453951,42.0,3.5900743554331083,1.1896771221752576,1.2888703964776989,24.63968808734984
amp_std,0.0021185377865400768,0.0036232360348591344,0.0006563919682150871,2,0.0052432968204556,0.00144499964696725,52.0,3.7761630556208594,1.2853255428672385,1.286490065134506,0.005606103057152115
amp_max,0.01677828368024666,0.050334729899373855,0.12667925170214603,2,0.06706863938943469,0.0055270214322839,52.0,3.718651218952654,1.207614215390941,1.2563506471515795,0.35168315715410414
phase_std,0.015731210042540918,0.02094062538697606,0.02192548957988331,0,0.0,0.0,42.0,3.5636063055300653,1.1811005586859942,1.2877743387237324,0.30918846128376737
i_mean,0.0076575672039093535,0.02892366324693017,0.04182891478109095,2,0.036201979605165,0.010528441904447551,50.0,3.2650128627890425,1.1123178198639927,1.2057173934871281,0.07328089436123673
q_mean,0.010575848279200706,0.042277528371894746,0.08936947026181827,1,0.0538137947966927,0.0040751967431026034,50.0,3.9050449767202853,1.3535225331733576,1.3037634445024842,0.1396743137968657
amp_mean,0.1332459623945438,0.21820297997227495,2.380627023439051,1,0.3228331233823899,0.2948358741998,52.0,1.540432223899159,0.37936181985886125,0.41765978673727755,22.193102221202917
amp_std,0.008617435332993455,0.012791075402574001,0.008180580497716682,0,0.0,0.0,30.0,4.108171167598701,1.4895528319943572,1.3295609901581473,0.09266375256744243
amp_max,0.007427122062255687,0.05700113927659837,0.16245649394150824,2,0.06706863938943469,0.0111585521683937,50.0,2.9642056028666226,0.8738752554345243,1.0736313920803258,0.06894582467639015
phase_std,0.02204636908575683,0.05035888365905565,0.1268008581693151,0,0.0,0.0,40.0,3.992940393191213,1.402243501464003,1.3211396452131157,0.60677261485308
i_mean,0.006503024418115687,0.025314169608262594,0.03204035914779428,1,0.0337572459089344,0.00012124972165489939,36.0,3.1250184011444344,0.9110152165496721,1.1002061878894216,0.052854245761796335
