Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
amp_max,0.0879379144843182,0.13372937239226299,4.578187530349709,9,0.1978030153657312,0.05491253432476547,47.65625,5.115432388819711,0.7316264322017899,1.1146863929235167,253.3944651531558
phase_std,0.010530562751112601,0.014300680044948218,0.05235441913548293,7,0.01927546737851586,0.007582528965118514,50.78125,4.696284320082257,0.5066939043286641,0.8452987701459013,3.633725956633168
i_mean,0.10973611534007216,0.3450375798699783,30.477038469768104,8,0.44208568294670497,0.15071279502003604,44.53125,5.068139833090852,0.6791419208837921,1.0317130394817664,394.58842339306426
q_mean,0.13096918942401634,0.23672242339058752,14.34560146839362,10,0.3168317248059763,0.15128200704029995,46.484375,5.33384473829933,0.786653150460928,1.0777830672257163,562.0573393789015
amp_mean,0.053838486693105335,0.11041085457141474,3.1207825426406646,6,0.16256106627556852,0.08679245487667414,45.703125,5.182426980839113,0.7769719172263413,1.0937983321534268,94.97927189850547
amp_std,0.08308336184403216,0.11216502057998812,3.220733911477544,4,0.20445433329231466,0.117173682285688,37.5,4.910781660212774,0.6377672025698815,1.005471324886227,226.1906945866386
amp_max,0.07315699087755156,0.11154576968059145,3.185269435810702,9,0.16299474515274442,0.04913789430852923,50.390625,5.314355236604305,0.8258252854475092,1.1707905409091848,175.3678988616373
phase_std,0.0114728765009378,0.016582755694175663,0.07039687332165515,6,0.024046058919158914,0.008814219280827668,44.53125,5.3020328357320246,0.8549436115367123,1.1767753428535248,4.313073272166499
i_mean,0.1226557304663901,0.2947485519322445,22.24043746973569,7,0.3788663318025027,0.18019580027650386,46.875,4.429841682673081,0.40715019752577625,0.5844982340112341,492.97575288784503
q_mean,0.1806079545632046,0.28995131215258746,21.52237143526585,7,0.45078242021755444,0.14253362831390487,37.5,4.717141068785562,0.5552797372611245,0.9216550067067655,1068.8625969765583
amp_mean,0.05720787566905177,0.1122655628126595,3.2265104879726576,8,0.16725877173251077,0.05332632942750724,44.140625,5.5328798166025095,0.9179436641589342,1.2074957392356347,107.23726583605477
amp_std,0.13386332709086438,0.20578177367918832,10.840611424909486,7,0.2873840116365113,0.16512398420646804,47.265625,4.323859530645343,0.3622106771960953,0.5615920295353047,587.1823518969264
amp_max,0.0747349868106482,0.13483287140938496,4.6540552223999345,7,0.19796320126665654,0.10482853350090407,43.359375,5.05034526845008,0.6229292589184472,0.9271741370017622,183.01814233157324
phase_std,0.019782385502859823,0.03065266639221253,0.2405340049797825,7,0.0441518009500166,0.014256519282275957,39.453125,4.462863613072846,0.48830097889506807,0.873064274932779,12.823489288638033
i_mean,0.1579792366825018,0.27854064061351475,19.86173144918712,7,0.36998548157079003,0.20179229682787586,50.0,4.422998520209336,0.4269883302733437,0.726516456273392,817.8037420700944
q_mean,0.19898705090863011,0.3724613630067154,35.51423153480198,7,0.5310050829931211,0.23224433798185626,49.21875,4.304757341672383,0.4257596098174387,0.7263657763596044,1297.4755847975562
amp_mean,0.0678883576089946,0.1295546027531505,4.296805144198818,8,0.18090093817099204,0.07728176071561033,51.5625,4.270493363277884,0.36512878759929973,0.5740567857068318,151.02205630464755
amp_std,0.14837440448534925,0.22762479145073497,13.26413969484559,7,0.3338975438864639,0.1639517437664662,40.625,4.154829732859529,0.3262918638768847,0.4408570284724188,721.3863105736294
amp_max,0.07042980473674865,0.1458063304583054,5.44242841643944,5,0.22531777220276528,0.13014167177409725,41.40625,5.21685675981519,0.7352081489125495,1.0395020565400077,162.53877121245182
phase_std,0.024411399140077065,0.04313210280402287,0.4762568428279801,8,0.056124775178843574,0.020746393770281348,43.75,4.678362489419817,0.5574644368017574,0.8991144312732556,19.526915130029526
i_mean,0.1562672069720589,0.2846772061467902,20.74652459508277,10,0.3686809677028962,0.12430334277452074,53.125,4.69782812056435,0.5617929694763834,0.9082285251679337,800.1730412638033
q_mean,0.17693352515991864,0.34047497383946523,29.67634119961204,6,0.47600278724185213,0.26811171330866007,46.09375,5.013041175540062,0.6110337048434233,0.9436784025901688,1025.8115257665777
amp_mean,0.054680161322955154,0.1358234960765676,4.722693654134112,7,0.177052214649184,0.08928074664901457,50.0,5.0524729803896005,0.7086304484287843,1.0416334988180802,97.97251745900107
amp_std,0.1303285977141936,0.18850478766032755,9.096718072541485,7,0.2965134667281596,0.11661550120555467,44.921875,5.17725627489644,0.751570493803453,1.1090934616882473,556.5730108520165
amp_max,0.14507020344850982,0.2613969887496802,17.492066746214512,5,0.35506335534061917,0.20186478290410728,44.140625,4.108398171010868,0.35768180233558744,0.6829474013263725,689.6139641963399
