time_s,amp_mean,amp_std,amp_max,phase_std,i_mean,q_mean,label
0.0,19.66572942045035,6.691502030269473,30.86955518641565,0.7806973052787007,-7.368445182724255,-11.200657807308971,0
0.1,26.066099298634185,8.870461055740126,40.8688353636028,1.3292425987449243,-13.69921816168328,-11.344715393133999,0
0.2,32.440998523440385,11.045654854189738,50.85061830933923,1.8500581026208933,-19.99831893687708,-11.602172757475085,0
0.3,31.910427094868957,10.88708342561831,50.01290402362495,2.3199438169066076,-25.77374750830565,-5.1550299003322255,0
0.4,31.874496124031012,10.875968992248064,49.90891472868217,2.604077519379845,-31.495503875968996,-1.2872868217054265,0
0.5,31.74714285714286,10.857142857142858,49.82142857142857,2.4654285714285713,-31.337142857142858,-1.8542857142857145,0
0.6000000000000001,31.619789590254708,10.838316722037652,49.733942414174976,2.326779623477298,-31.178781838316723,-2.4212846068660028,0
0.7000000000000001,31.492436323366555,10.819490586932448,49.646456256921375,2.1881306755260246,-31.02042081949059,-2.98828349944629,0
0.8,31.365083056478408,10.800664451827243,49.558970099667775,2.0494817275747508,-30.862059800664454,-3.5552823920265784,0
0.9,31.7344584717608,10.822712161646969,51.250181616832776,1.6052591362126245,-24.54963676633444,-9.290358803986711,0
1.0,31.454463010366176,10.885633716391629,51.143841185120635,1.2074920175008623,-17.81620834014124,-3.0219807926220668,0
1.1,30.104766399070495,10.48882082602618,49.329007165187086,0.8364956719859121,-9.092836380008352,-5.07772431421675,0
1.2000000000000002,30.184900441152447,10.558613162681771,49.63343037670425,0.4771211160612167,2.6751833763593122,-6.769028057295417,0
1.3,30.349583306546666,10.655710072763634,50.059101407907434,0.14549219286403084,14.347179033536912,-6.702570714668442,0
1.4,30.090720561448627,10.739881371477555,48.811807290260376,0.14697062423657983,19.793571190399657,0.6969979127825411,0
1.5,30.554411764705883,10.811127058823532,49.46779764705884,0.12952729411764707,24.747416470588234,-1.741854117647089,0
1.6,31.93938486815416,11.274565679513188,51.90857040567953,0.11173332860040568,27.932344401622718,-1.4857437728195029,0
1.7000000000000002,31.839825557809334,11.244129817444218,52.04715212981745,0.10957322515212979,28.05690060851927,-1.1979148073022219,0
1.8,31.60101566373676,11.159120126211404,51.88155223123732,0.10692314063556452,28.26175698670273,-2.271688528284869,0
1.9,31.234320937570434,11.01889294568402,51.4272860040568,0.10399499661933735,28.522430921794008,-5.114337615505967,0
2.0,30.73974137931035,10.823448275862068,50.684353448275864,0.10078879310344822,28.838922413793107,-9.725862068965517,0
2.1,30.3365,10.690870689655172,49.88543103448276,0.10085172413793099,25.15243965517242,-2.194353448275864,0
2.2,29.526362068965515,10.40958620689655,48.43952586206896,0.10363017241379308,21.926301724137936,3.6841379310344746,0
2.3000000000000003,28.309327586206898,9.979594827586206,46.34663793103447,0.10912413793103445,19.16050862068966,7.909612068965508,0
2.4000000000000004,27.25750862068967,9.608288793103455,44.51468965517243,0.11733362068965514,16.855060344827592,10.48206896551723,0
2.5,26.37090517241385,9.295668103448298,42.94368103448285,0.12982413793103453,15.356379310344845,13.660724137931101,0
2.6,26.67985344827592,9.31708706896554,43.220070689655266,0.13185517241379316,9.834574137931057,9.529105172413862,0
2.7,27.669521483306028,9.60015217569789,44.88228683634384,0.13577181171319108,7.3850472906404265,4.937903557745007,0
2.8000000000000003,29.33990927750417,10.144863423645344,47.93032947454854,0.1415740558292283,8.007798768472938,-0.11288070607546219,0
2.9000000000000004,30.629352380952426,10.51803736263738,49.81149963369971,0.15041479853479858,0.9011142857143231,-2.40973919413911,0
3.0,31.853752380952386,10.935868131868133,51.83831501831502,0.14483326007326003,-0.94828571428567,1.2829069597069855,0
3.1,31.983169772256737,11.054494218824654,52.13526284440198,0.20600282529065128,1.3196099378882344,5.987585220576554,0
3.2,31.911545065562457,11.085128587354674,51.93597188511971,0.24848018898975405,-0.6167180124223381,12.363843881722175,0
3.3000000000000003,31.638878260869568,11.027771237458195,51.240442140468225,0.27226535117056844,-6.757269565217369,20.411682943143845,0
3.4000000000000004,31.654721739130437,11.108213377926424,51.693450167224086,0.2762054180602005,-6.300330434782595,26.917593979933134,0
3.5,31.277867193675853,10.984200790513821,51.35290750988136,0.2752869565217389,-12.100112252964387,26.23212964426876,0
3.6,31.312620973542675,10.910677406260001,51.23588130541603,0.2164336154931381,-17.103207004237397,19.53951714916496,0
3.7,31.28539668838796,10.821619356906302,50.953708214934245,0.17246171604463223,-21.407856788804573,13.129039397500252,0
3.8,31.196194338211694,10.717026642452716,50.50638823843601,0.14337125817622123,-25.014061606665912,7.000696389274636,0
3.9,31.04501392301389,10.59689926289925,49.893921375921316,0.1291622418879052,-27.92182145782141,1.1544881244881107,0
4.0,31.197162162162165,10.587297297297296,49.74587837837838,0.1307433628318581,-30.610067567567565,-4.2549324324324305,0
4.1000000000000005,31.0389334688671,10.561714063621142,49.4341151638364,0.13232448377581102,-19.15896846846847,-6.348180499083151,0
4.2,31.028392729012204,10.587398469265725,49.334262975364744,0.13181946902654854,-7.50066216216216,-8.220169696244913,0
4.3,31.165539942597466,10.664350514231046,49.446321812963404,0.12922831858407072,4.364851351351356,-9.870900023917718,0
4.4,31.4503751096229,10.792570198517103,49.77029167663238,0.12455103244837752,16.437572072072076,-11.300371482101562,0
4.5,31.882898230088497,10.972057522123896,50.306172566371686,0.11778761061946896,28.717500000000005,-12.508584070796452,0
4.6000000000000005,32.377237747874,11.328087727717742,51.37322630679747,0.1116451461808688,19.8227852494577,-13.9350139174169,0
4.7,32.868312911523624,11.513991980688393,52.9994981763385,0.11126391645710557,10.062452277657261,-13.754732689612773,0
4.800000000000001,33.356123721037385,11.529770281035853,55.18498817499474,0.11664392144817921,-0.5634989154013095,-11.967740387384064,0
4.9,33.840670176415266,11.375422628760118,56.03403107271714,0.12778516115408983,-12.055068329718017,-8.57403701073076,0
5.0,34.321952277657275,11.050949023861191,55.54662686950569,0.14468763557483735,-24.412255965292857,-3.573622559652879,0
5.1000000000000005,32.94876238725883,10.348549349240798,53.10041209042132,0.21011959698595783,-22.390738583171636,-1.932710412147467,0
5.2,32.22293192125359,10.03406779635767,51.12885453282593,0.21557339308140253,-18.7839056113712,4.899857917570525,0
5.300000000000001,32.14446087964155,10.107504365211806,49.63195419671952,0.20731571944628857,-15.814392147250356,-0.5916446767259993,0
5.4,31.788005205164186,10.253289000858153,49.10344202932874,0.19433412186816168,-13.517905150516073,-7.1705222243410836,0
5.5,31.15356489782149,10.471421703296707,49.54331803065358,0.1766286003470219,-11.894444621168342,-14.836774725274715,0
5.6000000000000005,32.313834861523844,10.955344117089808,51.44732755878424,0.12843830996589617,-5.851557597574853,-8.898809208033342,0
5.7,32.773242895036,11.19613868889731,52.28369609700644,0.13364865479348234,-2.9861265630920966,-9.655205759757479,0
5.800000000000001,32.53178899835796,11.193805418719212,52.0524236453202,0.14599293924466336,-1.0755164203612628,0.40976272577997186,0
5.9,32.514817228748264,11.26391436150057,52.155444486547935,0.15648361753189335,-0.08402020967540125,10.05940027788304,0
6.0,32.722327586206895,11.40646551724138,52.59275862068965,0.16512068965517238,-0.011637931034503168,19.29370689655173,0
6.1000000000000005,32.5159524168047,11.332517994277971,52.17665216081916,0.15028396325854537,-0.6908057521457849,20.41869989459419,0
6.2,32.35527443156151,11.266487200722784,51.75646499021232,0.1375967625357626,-1.1076297997289808,21.34084317120916,0
6.300000000000001,32.24029363047734,11.208373136575819,51.332197108869146,0.1270590874868242,-1.262110073784093,22.060136726396635,0
6.4,32.17101001355218,11.158175801837075,50.903848516789644,0.11867093811173011,-1.1542465743111152,22.576580560156607,0
6.5,32.147423580786025,11.115895196506552,50.4714192139738,0.11243231441048032,-0.7840393013100533,22.890174672489085,0
6.6000000000000005,32.532172851435476,11.249735622038465,51.68113112515098,0.1545137656787141,1.2369516305862627,16.475039561460555,0
6.7,32.793503001022025,11.456281101923253,53.845096432221496,0.19775530242497447,4.470591452197338,9.050211985505888,0
6.800000000000001,32.93141402954567,11.735531636160918,55.3077572702778,0.24215692464926136,8.91688016352317,0.6156919446250901,0
6.9,32.945905937006415,12.087487224751456,56.06911363931988,0.2877186323515749,14.575817764563768,-8.828520561181847,0
7.0,32.83697872340426,12.031471058255123,56.12916553934775,0.33444042553191494,21.447404255319128,-19.282425531914917,0
7.1000000000000005,31.847768146650257,11.64125350873016,54.00535450149462,0.3597623720766671,18.77601958853522,-17.594996870054526,0
7.2,30.150198056972044,10.916834576176564,49.6976805257605,0.3706666226791772,14.63657443291714,-15.078048250395653,0
7.300000000000001,29.010864295762268,10.268227316687177,46.79848377879374,0.36715317733944525,9.02906878846488,-11.731579672938292,0
7.4,28.42976686302093,9.695431730262001,45.30776426059435,0.34922203605747126,1.9535026551784282,-7.5555911376824385,0
7.5,28.40690575874803,9.67912462634078,45.22552197116231,0.3168731988332552,-6.590123966942201,-2.5500826446280973,0
7.6,29.124431929995144,9.900941565386487,46.57167124939234,0.24840174039864066,-8.573545007292202,-8.024408828390856,0
7.7,30.598017238697135,10.381439523578027,49.05351483714148,0.19315398541565493,-7.190021954302397,-12.689086008750602,0
7.800000000000001,31.561065843461357,10.710605444822558,50.73427043266894,0.151129933884298,-2.439554807972789,-16.544114185707336,0
7.9,32.0135777442878,10.888439329120079,51.613938035974726,0.1223295858045699,5.677856431696645,-19.58949335926106,0
8.0,31.95555294117647,10.914941176470586,51.69251764705883,0.10675294117647054,17.1622117647059,-21.82522352941176,0
8.1,31.9309846201792,10.92194644851318,51.531881407609404,0.10890002856771842,18.87010183612519,-21.387130647967794,0
8.200000000000001,31.869853774834436,10.90187991169978,51.29309739514349,0.11319540838852092,19.316068520971314,-21.81376494481236,0
8.3,31.772160405142188,10.854741566030388,50.97616560966108,0.11963908063887804,18.500111819244264,-23.10512641994546,0
8.4,31.63790451110246,10.780531411505,50.581086051162195,0.12823104531878973,16.422231730944045,-25.26121507336709,0
8.5,31.46708609271523,10.67924944812362,50.107858719646806,0.13897130242825606,13.082428256070639,-28.282030905077264,0
8.6,31.02908479186377,10.560414291627247,49.400884549432355,0.13902530747398295,15.670072197256378,-24.344862168874183,0
8.700000000000001,30.70933088930937,10.473971322138127,48.86264953878903,0.13668732261116365,17.59012902081361,-21.41248096026492,0
