Sample,Method,Dataset,Label,amp_mean_Median,amp_mean_STD,amp_mean_RMS,amp_mean_IQR,amp_mean_Skewness,amp_mean_Kurtosis,amp_mean_Energy,amp_mean_PeakCount,amp_mean_PeakHeight,amp_mean_PeakProminence,amp_mean_ActivityRatio,amp_mean_MotionDuration,amp_mean_FFTEnergy,amp_mean_SpectralCentroid,amp_mean_Bandwidth,amp_mean_SpectralEntropy,amp_std_Median,amp_std_STD,amp_std_RMS,amp_std_IQR,amp_std_Skewness,amp_std_Kurtosis,amp_std_Energy,amp_std_PeakCount,amp_std_PeakHeight,amp_std_PeakProminence,amp_std_ActivityRatio,amp_std_MotionDuration,amp_std_FFTEnergy,amp_std_SpectralCentroid,amp_std_Bandwidth,amp_std_SpectralEntropy,amp_max_Median,amp_max_STD,amp_max_RMS,amp_max_IQR,amp_max_Skewness,amp_max_Kurtosis,amp_max_Energy,amp_max_PeakCount,amp_max_PeakHeight,amp_max_PeakProminence,amp_max_ActivityRatio,amp_max_MotionDuration,amp_max_FFTEnergy,amp_max_SpectralCentroid,amp_max_Bandwidth,amp_max_SpectralEntropy,phase_std_Median,phase_std_STD,phase_std_RMS,phase_std_IQR,phase_std_Skewness,phase_std_Kurtosis,phase_std_Energy,phase_std_PeakCount,phase_std_PeakHeight,phase_std_PeakProminence,phase_std_ActivityRatio,phase_std_MotionDuration,phase_std_FFTEnergy,phase_std_SpectralCentroid,phase_std_Bandwidth,phase_std_SpectralEntropy,i_mean_Median,i_mean_STD,i_mean_RMS,i_mean_IQR,i_mean_Skewness,i_mean_Kurtosis,i_mean_Energy,i_mean_PeakCount,i_mean_PeakHeight,i_mean_PeakProminence,i_mean_ActivityRatio,i_mean_MotionDuration,i_mean_FFTEnergy,i_mean_SpectralCentroid,i_mean_Bandwidth,i_mean_SpectralEntropy,q_mean_Median,q_mean_STD,q_mean_RMS,q_mean_IQR,q_mean_Skewness,q_mean_Kurtosis,q_mean_Energy,q_mean_PeakCount,q_mean_PeakHeight,q_mean_PeakProminence,q_mean_ActivityRatio,q_mean_MotionDuration,q_mean_FFTEnergy,q_mean_SpectralCentroid,q_mean_Bandwidth,q_mean_SpectralEntropy
butterworth_motion_000,butterworth,motion,1,0.0569277326023057,0.24685104524912965,0.3160598792287848,0.3470989800121073,1.1947060979331272,0.459157645477545,25.572824898077197,2,0.6266269197858686,0.595588381874339,40.234375,103,1996.7072744678858,0.6986591225903022,1.0812816232839464,5.054439359243432,0.01534909208560595,0.26380526344606836,0.31662988522864705,0.36246985281300265,1.435492639619156,0.8783359173410838,25.665147960295986,3,0.5793307944531111,0.453152547434527,31.640625,81,2280.414063235257,0.6167292278723423,0.9895360372355647,4.815828204077345,0.0,0.2707399651922766,0.3086777567122199,0.08579808609747752,1.8899762148792314,2.1761082170007375,24.39218111715544,1,0.9545780500311062,0.8876600527110374,20.703125,53,2401.8632540972394,0.7278377016754184,1.0992702298219028,5.14848158131819,0.0164825938661118,0.25530136914402396,0.2894907302130441,0.06976397385197194,1.9424527277342762,2.3153424836545335,21.454050017096066,1,0.8661130450640393,0.8543610630329119,20.3125,52,2135.743947942429,0.7388699637028436,1.1091947793209957,5.187886612387874,0.020359127242658148,0.016413074265717198,0.025464188846111593,0.033671523747482626,0.019881890210647245,-1.573101701386309,0.1659967778791511,6,0.03963916417426095,0.01640416342994783,50.78125,130,8.827172818644309,0.8920211049965014,1.2113400729164991,5.372667074234965,0.02529410595823935,0.05123320086396354,0.06440332622221125,0.032338221190149,2.0985669305395898,3.4347235496843664,1.061833837692048,3,0.0988586460986009,0.07720018024927977,25.390625,65,86.01074758502227,0.3340842761815314,0.5885529701073092,4.105917610483713
butterworth_motion_001,butterworth,motion,1,0.2378114013178197,0.24070010297360706,0.3765933617449807,0.37311478772889883,0.5800579572166854,-0.5851481788317803,36.30657538825879,5,0.5380608465536533,0.29216696291342126,47.65625,122,1898.4504217270096,0.6335350364260427,1.0093233015902725,4.805530297958024,0.0165499982921915,0.16226576138104137,0.1922186685469153,0.10453672108522101,1.4259821873341323,0.4187671125350705,9.458692233714915,2,0.4287291931239231,0.42306907002822425,25.0,64,862.7292378068759,1.0956998780880869,1.3101171160592517,5.812081872835403,0.2432401114207034,0.2665304827709176,0.39686843535965033,0.41895726569986846,0.7146096357061585,-0.3831495807689689,40.321166076113144,5,0.5564251239261662,0.3620457525398007,47.65625,122,2327.748629414349,0.7916270912059199,1.1203014965224056,5.218082980989424,0.02472538871903755,0.2601464473722198,0.306203136301732,0.15315729103451978,1.6562100538956783,1.3676572192276595,24.002652334340368,2,0.6984381188953435,0.6925621278797798,24.609375,63,2217.6126992408826,0.3024130799931545,0.4596036124311605,4.002574672868782,0.03255058726436965,0.09162746075590296,0.10904600062605542,0.03037468271840043,2.532954607408788,4.882835350487789,3.044103744649646,1,0.3545808428111309,0.3529801010196041,12.5,32,275.1067058303645,0.31190092199985275,0.47828391389492275,4.126724014284703,0.027301700895299652,0.04900409617350589,0.06509224899772763,0.0211085311591298,2.2427361725193564,3.88549298331956,1.0846722251730365,3,0.0988586460986009,0.0702087238033081,23.4375,60,78.68910590169912,0.31313204057540245,0.5264330240250296,4.078563781213225
butterworth_motion_002,butterworth,motion,1,0.22793868090760455,0.2422960814091825,0.36261858814586506,0.48637470942205696,0.3780723469538254,-1.307748593817964,33.66201356003853,4,0.5812116167675694,0.3535108414051342,42.1875,108,1923.71011457543,0.6204504678228782,0.9931658639378176,4.861006732953989,0.0023376866973884502,0.07846777087863091,0.08268407423211296,0.007459566975182325,3.651384827109248,12.116732512504088,1.750183969695121,0,0.0,0.0,9.765625,25,201.7587936607099,0.3373529746027993,0.47592525475532976,4.311835110169457,0.09423560433873784,0.20263519075237113,0.30250814985007,0.3795732467011247,0.4046901299393232,-1.5341374383330721,23.426862265782376,4,0.4742081785384811,0.2479634636355415,43.359375,111,1345.4537353466949,0.8642444574351523,1.194940583603036,5.3490432033411865,0.028970643104634597,0.16845955318570255,0.2126397377430431,0.18057343674951457,1.293235494415402,0.4450653975472023,11.575208465262119,4,0.37798530224336757,0.18887247662812695,37.890625,97,929.889259799161,0.8234504645486457,1.165739378564685,5.371768795073991,0.02162857584109905,0.09294124881047748,0.10788136240925172,0.02591644199279435,2.552332827504222,4.917689377363993,2.9794274189507357,1,0.3545808428111309,0.3137226213996087,12.890625,33,283.0524145682242,0.3173526962236224,0.5011230042653245,4.14109346973663,0.0171675960977866,0.008677612133018323,0.019749091204390883,0.012492187363160226,0.05385928694507352,-0.6527801358415752,0.09984681047023342,8,0.025832074814794548,0.011474460347594069,48.046875,123,2.4674461868660718,0.6025414398126838,0.9354747169087974,4.9213582998234315
butterworth_motion_003,butterworth,motion,1,0.13838559336927908,0.2282369988841092,0.3289324862951838,0.40183839677585714,0.7973012652970255,-0.7783118272320513,27.698324618324808,3,0.6130387638549043,0.6028379461538459,35.546875,91,1706.9547359169962,0.31815919994565367,0.4016978153864246,4.104343894667321,0.005513926923463549,0.14213899158978469,0.1692129205812896,0.09742327828099455,1.3335344704064378,0.07399434091222101,7.330051197862354,4,0.24446021450589303,0.20524286762555535,31.25,80,662.0280563139006,0.27187331703421647,0.2928218359003576,3.7966583219969703,0.07760292153906606,0.15877508075602273,0.2204643112232116,0.18572789203423168,1.1105462231002476,0.2993057584610961,12.44275520592003,4,0.35357567145888824,0.12210888004743614,40.234375,103,826.0495501388493,0.8042313664522207,1.1597650414666494,5.234066373711566,0.0331544820556712,0.1513073917678619,0.18834207119459612,0.14305160670973996,1.6449722113456242,1.647396193480196,9.0810203601588,3,0.32705933874894083,0.28803455205631795,32.03125,82,750.1881429484791,0.31320621052187764,0.4665700855164875,4.105934387665346,0.017720233792485697,0.008493562134377543,0.021029721728977952,0.0088841100705089,1.1044225903905538,1.1583348947854288,0.11321579417555136,8,0.027573765964578452,0.0101901508348299,42.578125,109,2.3638954120791986,0.528166568816868,0.8414336947633011,4.689448586973693,0.01171310609297875,0.006843447310141121,0.013101219207123026,0.00902423729112155,0.0937378675358768,-0.5072018990420717,0.04394033784655085,11,0.017796629830646137,0.0075700804747984045,53.515625,137,1.534585685400363,0.8001596968760589,1.0922098917160985,5.391540195175779
butterworth_motion_004,butterworth,motion,1,0.04330528300449745,0.16984037034365618,0.2158007764987854,0.12854893680601057,1.586800018575812,1.068796195042883,11.921913635194555,2,0.3405781402590164,0.29975271548434557,27.734375,71,945.1896589531723,0.8577185783567519,1.18047036838672,5.451334427183778,0.07271162584984955,0.2192582970480979,0.27871842092351246,0.26140569319610674,1.5700729956703667,1.9867519748684428,19.887093289496647,4,0.48200935471425654,0.15602926767745043,36.328125,93,1575.2659219879383,0.7849407822496336,1.155762903946529,5.1933509552711,0.19184560143006946,0.161729813806347,0.24999871930680992,0.28641401798141863,0.5628816750174955,-0.5554016174149807,15.999836071691554,6,0.3316733277303476,0.18979634113695695,50.390625,129,857.0877827954338,0.7025365863426616,1.0786501777253947,4.954612560048678,0.0349369364617573,0.020107867993389126,0.04080680441553443,0.0344367964131837,-0.1728242937889985,-0.7337524131869873,0.42628999337156614,7,0.055487484991718974,0.02234476479238134,49.21875,126,13.248167538663266,1.0501266083480263,1.3253497375031897,5.723294354126689,0.0237874768625212,0.026102996063442203,0.04083862237633262,0.023404272784764424,2.0286699286878336,3.3387293413067596,0.42695502786475414,5,0.07031204153582862,0.032472089127510394,30.46875,78,22.32701422195791,0.29563953405923493,0.32839250125153047,4.115622198697155,0.010581873245512598,0.007059522851376808,0.012375263725001409,0.010175825053746701,0.09163384539900571,-1.053345341060619,0.03920567097941395,10,0.017486036820542953,0.00883814930872943,53.515625,137,1.6330543221568805,0.3692906624491861,0.4839626443882011,4.413193338080762
butterworth_motion_005,butterworth,motion,1,0.0282077086609584,0.1939932203474788,0.23487716353087124,0.14449377665619959,1.3412988626425215,0.07680602887277388,14.122824178766752,2,0.5361724338617662,0.5361724338617662,26.171875,67,1233.1475891848515,0.7884423076722424,1.1240782549505293,5.266645815390024,0.09227597169142246,0.2382548953405905,0.31880031420162197,0.25258612660398416,1.343529792952395,0.9680692081943518,26.018211925773542,3,0.5170403069165243,0.490375493164219,41.796875,107,1860.0546360438123,0.7771123242320117,1.1482339427138533,5.193166302573523,0.15967171993575768,0.15882748982562725,0.24572743991219417,0.26333046183527936,0.6152248841808461,-0.4158147655194995,15.457785529805056,5,0.3468720042252712,0.1824531214138026,48.4375,124,826.608013770216,0.5757508902260776,0.9195980176069899,4.654312246257792,0.04397962976663285,0.01957550286049519,0.04391141665780531,0.03403273939062143,-0.2794315360848399,-1.1954136919034872,0.4936224033012178,9,0.060804886390744314,0.018354266075333168,55.859375,143,12.556706925123423,0.373108891640028,0.463603000944691,4.454987124642398,0.0251054789477219,0.026005702557332016,0.04079764313415888,0.016160178283286877,2.0180049538755664,3.468745767445509,0.4260986074373584,6,0.0617702214947827,0.031399904350173334,28.90625,74,22.16081075417091,0.510676911322399,0.8317842079079488,4.727380554911242,0.0160181988360375,0.007212516724102073,0.016446034621470908,0.010832965011228924,-0.38180143040893544,-0.7626614324036192,0.06924084602127864,10,0.02266795806479849,0.00741313658225245,53.515625,137,1.7045759906170321,0.7625869737302083,1.0819826841048235,5.311474859071561
butterworth_motion_006,butterworth,motion,1,0.3049709079496087,0.2295050010014432,0.36932308237959505,0.4691255594785478,0.011092000166346799,-1.6110553333137612,34.918282029661476,4,0.5797265276092761,0.4734854457171803,50.78125,130,1725.9358006648663,0.797082697774231,1.132438151351982,5.3599243523303866,0.0969819964648819,0.24767109566901976,0.3444718391255465,0.3811492395168049,0.730928895609007,-0.9018512404335897,30.377177075337315,3,0.5626775121052286,0.3588214357853267,43.359375,111,2010.00455695308,0.6415028499113209,1.0128355223635785,4.900150502039246,0.16110592152711378,0.14047813638413328,0.23728905147669335,0.22048103493844806,0.20460994690442702,-1.176100972159972,14.41436005138146,4,0.36101331472192044,0.26392231054294685,46.484375,119,646.6443847000185,0.5499011283699048,0.8819782799478109,4.7363937106845615,0.04162448805620905,0.0968213789221781,0.12231425116447206,0.042759716046145924,2.367601763384333,4.284628649121342,3.8299586657089417,2,0.2296518531839373,0.17621229239363745,21.09375,54,307.17966232903586,0.28110013591793986,0.36095268564522337,4.034627640804686,0.015111334216032501,0.01081339451187547,0.019159524008311002,0.0184391386310248,0.12403661063782925,-1.2240448963213055,0.09397436421761168,7,0.027866856905058284,0.0150794572038378,47.265625,121,3.8315317436287026,0.563017624833732,0.9098048753161514,4.703385540277983,0.0181142182325159,0.008014606822197609,0.018772985354049008,0.011985581943381826,-0.34735926929491323,-0.7116582137291476,0.09022079465045466,10,0.0239365030129059,0.01010663606329691,59.375,152,2.1048158398677352,0.41720485925230905,0.625244216444814,4.307493941319251
butterworth_motion_007,butterworth,motion,1,0.20919356112430432,0.22521678013661853,0.34245547037081414,0.45347285884591554,0.29272775461841233,-1.5042415297813059,30.02259179184527,4,0.5593772668934355,0.3444988837488782,46.09375,118,1662.0656207779007,0.6355374768227209,1.0150459861313432,4.8518822507622845,0.07471316430011055,0.2259331512132599,0.2982196786739729,0.27486515767245384,0.9916825487925314,-0.45883460769654016,22.76735404759236,4,0.45136534258991357,0.3039354988689976,41.015625,105,1672.6660405836537,0.47443186003667714,0.7577969542716828,4.368434336946603,0.1718977862015712,0.14069747157040918,0.24295721340632292,0.22369714717551276,0.24710217134903187,-1.173636609044291,15.111221131818377,5,0.32104056864363495,0.16708328123868013,48.046875,123,648.6678444712693,0.3734101771095996,0.558165050021762,4.3611802123231005,0.04234509022113885,0.17831807926082816,0.22240261445074705,0.08255975313109115,1.6881466572395447,1.5147497576673752,12.662508266119076,2,0.5028026612414626,0.4337722295182222,23.828125,61,1041.9348980762065,0.3247038840772806,0.531563902504994,4.040101732551834,0.0103595001844963,0.008709259538998027,0.014738990650421455,0.015898435948998174,0.20295486445339092,-1.1772565011428096,0.05561288842066203,6,0.02315299247996942,0.015500638030793002,44.53125,114,2.4854917355149695,0.3961459985354761,0.5320350799100658,4.384293812573866,0.009995170395372451,0.009699106790964583,0.014803757390606005,0.016507280973611198,0.45130789578147495,-1.042779338369694,0.05610271561726001,4,0.024154830624749477,0.01644607808680434,44.921875,115,3.0825321372526173,0.7050081237736202,1.0892473477816247,5.051856422822519
butterworth_motion_008,butterworth,motion,1,0.08303719627483805,0.18051705814914726,0.24838951394428324,0.22379659256399032,1.1671718801357966,0.2840357994326941,15.794521763194183,3,0.43095620874611357,0.40963221283688633,37.5,96,1067.7913788545357,0.2752916480792456,0.418891313942779,3.745849447212981,0.09803596758986055,0.22619116875089587,0.29606822647962205,0.2573959860998869,1.7199892023043222,2.27500778780416,22.440037051081926,4,0.41671530724619515,0.3887056251138045,41.796875,107,1676.4599977769294,0.7679349344726712,1.1160528632015168,5.274599227571965,0.24832999286318916,0.1634996574276419,0.30384704996672685,0.3001666172288423,0.20754568735413056,-1.1276009335592032,23.63469562201154,6,0.44649426538390835,0.18036668111577167,47.65625,122,875.9585160272915,0.33541825996619135,0.5419719441831409,3.995079808086274,0.04108939100456025,0.17316054606054465,0.2112733248705779,0.07610903603865575,1.891812915034073,2.3713435185266842,11.4269229572784,2,0.4700032603034219,0.45583724945982873,23.828125,61,982.5345306161098,0.27703986963778665,0.36641134119531493,3.9022705569590594,0.0066081980669822505,0.008170072530849767,0.011627339880914477,0.012734488399958326,0.652793716727925,-0.8482997239315071,0.0346099283728139,8,0.016501611254438237,0.0092324337859105,45.3125,116,2.187258100029065,0.5131388704565997,0.817249125429805,4.669798126032951,0.0097149086551296,0.008239199442916378,0.013247062635606516,0.013950962630801674,0.3623694955397551,-1.0277987182157708,0.04492407512875065,6,0.020069530166740467,0.013115571840223517,46.09375,118,2.224435947277719,0.31375546323733394,0.5066410314286132,4.056912895687742
butterworth_motion_009,butterworth,motion,1,0.1251637969400069,0.20431009552531643,0.2836558158266369,0.2518352490782806,0.9348967269539498,-0.4683871749005415,20.59791919418239,3,0.4997517938305757,0.43758700880639384,39.0625,100,1367.8200291318788,0.4368840311193371,0.7992560920796203,4.15866248611587,0.27787031641343585,0.29363010361472786,0.4261135784873008,0.5494006046379398,0.48938028424775604,-1.2292740905432527,46.48263213344079,3,0.7223688818405932,0.28817826351508796,41.015625,105,2825.21226931151,0.30228419849666543,0.4204982756382926,4.004566542811084,0.2694494279388123,0.1598371118683646,0.3150172400002828,0.26428968651188633,0.05031247881771622,-1.137586573104808,25.404380543333318,7,0.43850328069674277,0.16528774910908564,49.21875,126,837.1372395090887,0.8427513132490829,1.1850379622238765,5.229448471620989,0.0451466569549665,0.11565642635281634,0.1473300660621248,0.08986709024237713,2.141934036764391,4.802584443020967,5.556773981662734,2,0.24857621484626743,0.23492175706854623,26.953125,69,438.28941075487955,1.079640062743113,1.2700178106008684,5.83221601193385,0.0048178247218907,0.006364498704193978,0.008961090877351375,0.011635101665208125,0.666329972382806,-0.7573995094636845,0.020557094326310407,8,0.013435764583580838,0.008679314885547162,42.96875,110,1.3273209335180807,0.6831274946896672,0.9819112511828042,5.165481602742357,0.00842487475413995,0.008830341919667794,0.013056824669628143,0.01678875789001285,0.3924306577520782,-1.2230134320598458,0.043643051636072974,7,0.020489795685421915,0.010222451250741272,47.265625,121,2.55508141735508,0.3962585093395794,0.6491587399661423,4.233358276293045
